Code;Year;Renewables (% equivalent primary energy);Fossil fuels (% equivalent primary energy)
ISR;2005;0,04562039;99,88011
ISR;2006;0,029145408;99,92998
ISR;2007;0,026579969;99,938545
ISR;2008;0,035232626;99,92955
ISR;2009;0,114865705;99,8465
ISR;2010;0,18728304;99,77021
ISR;2011;0,31869283;99,632
ISR;2012;0,48113036;99,4741
ISR;2013;0,5884291;99,376205
ISR;2014;1,0096922;98,94169
ISR;2015;1,2998136;98,64951
ISR;2016;1,7576799;98,1488
ISR;2017;1,7236598;98,15117
ISR;2018;1,8638786;97,99109
ISR;2019;2,9192069;96,91962
ISR;2020;4,053859;95,74935
ISR;2021;5,132294;94,66363
ITA;1965;14,399823;84,527466
ITA;1966;13,78976;85,12313
ITA;1967;12,396455;86,78449
ITA;1968;11,592197;87,78835
ITA;1969;10,465505;89,15937
ITA;1970;9,408058;89,94921
ITA;1971;8,673787;90,67943
ITA;1972;8,6231785;90,71225
ITA;1973;7,5719647;91,87628
ITA;1974;7,7026577;91,69834
ITA;1975;8,419504;90,898636
ITA;1976;7,6167636;91,73596
ITA;1977;9,689524;89,736824
ITA;1978;8,498705;90,76889
ITA;1979;8,319645;91,25886
ITA;1980;8,439497;91,197044
ITA;1981;8,140425;91,40443
ITA;1982;8,032729;90,80008
ITA;1983;8,177463;90,809204
ITA;1984;8,236616;90,575096
ITA;1985;7,9867015;90,796425
ITA;1986;7,8285484;90,69445
ITA;1987;7,361894;92,609604
ITA;1988;7,3950276;92,60497
ITA;1989;6,0182905;93,98171
ITA;1990;5,5439982;94,45601
ITA;1991;7,020092;92,979904
ITA;1992;7,082339;92,91767
ITA;1993;7,1479244;92,85208
ITA;1994;7,6455245;92,354485
ITA;1995;6,312266;93,68773
ITA;1996;7,0418596;92,95814
ITA;1997;6,921144;93,07885
ITA;1998;6,8061547;93,19385
ITA;1999;7,3128424;92,68716
ITA;2000;7,1556435;92,84435
ITA;2001;7,6085052;92,391495
ITA;2002;6,7783766;93,22163
ITA;2003;6,33908;93,66091
ITA;2004;7,220357;92,77964
ITA;2005;6,4335437;93,56646
ITA;2006;6,7299886;93,27002
ITA;2007;6,4319706;93,56803
ITA;2008;8,19532;91,80468
ITA;2009;10,585501;89,414505
ITA;2010;11,43081;88,56919
ITA;2011;12,443047;87,55695
ITA;2012;14,165737;85,83427
ITA;2013;17,610695;82,389305
ITA;2014;19,739761;80,26024
ITA;2015;17,334675;82,66532
ITA;2016;17,009197;82,9908
ITA;2017;16,149738;83,85026
ITA;2018;17,727497;82,27251
ITA;2019;17,93995;82,06006
ITA;2020;19,721262;80,27874
ITA;2021;18,36226;81,63774
JPN;1965;12,335087;87,66102
JPN;1966;11,651081;88,26663
JPN;1967;8,7938595;91,12871
JPN;1968;8,451984;91,43273
JPN;1969;7,6118827;92,28323
JPN;1970;6,8364344;92,76623
JPN;1971;7,1661816;92,18139
JPN;1972;6,9147363;92,34817
JPN;1973;4,894682;94,42505
JPN;1974;6,03098;92,59506
JPN;1975;6,3732066;91,7925
JPN;1976;6,1613503;91,438324
JPN;1977;5,355945;92,42969
JPN;1978;4,956838;91,06065
JPN;1979;5,5059476;89,94725
JPN;1980;6,194887;88,309555
JPN;1981;6,2369404;87,836464
JPN;1982;6,7352734;86,07759
JPN;1983;6,9266505;85,16077
JPN;1984;5,621934;85,80966
JPN;1985;6,3616724;83,533356
JPN;1986;6,29662;83,246185
JPN;1987;5,851933;82,45669
JPN;1988;6,5230265;83,34064
JPN;1989;6,458432;83,07062
JPN;1990;5,605645;83,81501
JPN;1991;5,9171295;82,985725
JPN;1992;5,080175;83,498314
JPN;1993;5,6661205;81,49211
JPN;1994;4,097034;82,997284
JPN;1995;4,652009;81,708145
JPN;1996;4,532676;81,63761
JPN;1997;4,9516325;80,35154
JPN;1998;5,170876;79,60803
JPN;1999;4,8562875;80,56932
JPN;2000;4,8274536;80,666885
JPN;2001;4,716366;80,66984
JPN;2002;4,702637;81,083145
JPN;2003;5,3320413;84,290764
JPN;2004;5,25767;82,077415
JPN;2005;4,790323;82,3535
JPN;2006;5,3090086;81,39391
JPN;2007;4,7619534;82,98996
JPN;2008;4,830859;83,98992
JPN;2009;5,021396;81,695244
JPN;2010;5,684884;81,09549
JPN;2011;5,733157;86,51539
JPN;2012;5,6502047;93,4542
JPN;2013;6,1299677;93,12862
JPN;2014;6,9359174;93,001
JPN;2015;8,068797;91,63585
JPN;2016;7,9758606;91,06182
JPN;2017;8,634004;89,857895
JPN;2018;9,322305;88,2078
JPN;2019;9,565927;87,10051
JPN;2020;11,155339;86,44785
JPN;2021;11,428995;85,34426
KAZ;1985;1,9355252;98,06447
KAZ;1986;1,7365297;98,26347
KAZ;1987;2,035726;97,96427
KAZ;1988;2,3956873;97,60431
KAZ;1989;2,5382574;97,42779
KAZ;1990;2,534389;97,46561
KAZ;1991;2,4798362;97,34197
KAZ;1992;2,3956668;97,44896
KAZ;1993;3,0152724;96,81544
KAZ;1994;4,0728307;95,76534
KAZ;1995;4,114585;95,84771
KAZ;1996;4,1591706;95,79271
KAZ;1997;4,181545;95,632904
KAZ;1998;4,1937065;95,748375
KAZ;1999;4,455529;95,54447
KAZ;2000;6,0228243;93,97718
KAZ;2001;5,704264;94,29573
KAZ;2002;6,120414;93,87958
KAZ;2003;5,3825555;94,61744
KAZ;2004;4,701576;95,29842
KAZ;2005;4,4324117;95,56759
KAZ;2006;4,047025;95,95297
KAZ;2007;3,8181744;96,18183
KAZ;2008;3,2849119;96,71509
KAZ;2009;3,3547347;96,64527
KAZ;2010;3,6240573;96,375946
KAZ;2011;3,1190946;96,8809
KAZ;2012;2,8572173;97,14278
KAZ;2013;2,8628833;97,137115
KAZ;2014;2,982452;97,01755
KAZ;2015;3,5664272;96,43357
KAZ;2016;4,4041133;95,59589
KAZ;2017;4,0426664;95,95734
KAZ;2018;3,3888385;96,61115
KAZ;2019;3,468928;96,531075
KAZ;2020;3,9000363;96,099976
KAZ;2021;3,988574;96,01142
KWT;1965;0;100
KWT;1966;0;100
KWT;1967;0;100
KWT;1968;0;100
KWT;1969;0;100
KWT;1970;0;100
KWT;1971;0;99,999985
KWT;1972;0;100
KWT;1973;0;100
KWT;1974;0;99,999985
KWT;1975;0;99,99999
KWT;1976;0;100
KWT;1977;0;100,000015
KWT;1978;0;100
KWT;1979;0;100,000015
KWT;1980;0;99,999985
KWT;1981;0;100
KWT;1982;0;100
KWT;1983;0;100
KWT;1984;0;99,99999
KWT;1985;0;99,99999
KWT;1986;0;100
KWT;1987;0;100
KWT;1988;0;100
KWT;1989;0;100
KWT;1990;0;99,999985
KWT;1991;0;100,000015
KWT;1992;0;100
KWT;1993;0;100
KWT;1994;0;99,99999
KWT;1995;0;100
KWT;1996;0;100
KWT;1997;0;100
KWT;1998;0;100
KWT;1999;0;99,99999
KWT;2000;0;100
KWT;2001;0;100
KWT;2002;0;99,99999
KWT;2003;0;100
KWT;2004;0;100
KWT;2005;0;100
KWT;2006;0;100
KWT;2007;0;100
KWT;2008;0;99,999985
KWT;2009;0;100
KWT;2010;0;99,99999
KWT;2011;0;100
KWT;2012;0;100,000015
KWT;2013;0,000115751;99,999886
KWT;2014;0,002035834;99,99797
KWT;2015;0,003018346;99,99698
KWT;2016;0,029127507;99,97086
KWT;2017;0,040029116;99,95996
KWT;2018;0,03133408;99,96867
KWT;2019;0,034184188;99,96582
KWT;2020;0,036519468;99,96348
LVA;1985;8,286785;91,71321
LVA;1986;8,983883;91,01612
LVA;1987;12,136782;87,863205
LVA;1988;10,432146;89,567856
LVA;1989;12,539953;87,46005
LVA;1990;15,375504;84,6245
LVA;1991;12,153859;87,846146
LVA;1992;13,070239;86,929756
LVA;1993;17,300793;82,69921
LVA;1994;20,52125;79,478745
LVA;1995;19,486258;80,51374
LVA;1996;13,271234;86,728745
LVA;1997;20,917948;79,08206
LVA;1998;28,085608;71,9144
LVA;1999;21,13872;78,86129
LVA;2000;22,118162;77,88181
LVA;2001;20,512127;79,48787
LVA;2002;17,687973;82,31203
LVA;2003;16,751474;83,24851
LVA;2004;20,242414;79,75759
LVA;2005;20,853584;79,08075
LVA;2006;17,836657;82,08378
LVA;2007;17,445015;82,51024
LVA;2008;19,558802;80,396736
LVA;2009;22,685837;77,19932
LVA;2010;20,36604;79,00465
LVA;2011;19,268509;80,089615
LVA;2012;24,73715;74,72033
LVA;2013;22,284588;77,15249
LVA;2014;19,171963;80,14084
LVA;2015;18,8834;80,43472
LVA;2016;21,902061;77,76499
LVA;2017;30,69509;69,04822
LVA;2018;22,432663;76,55572
LVA;2019;19,92988;79,14174
LVA;2020;24,768972;73,85596
LVA;2021;23,917372;74,190575
LTU;1985;0,6436673;84,470024
LTU;1986;0,68190074;82,50057
LTU;1987;0,6134985;84,467705
LTU;1988;0,62018806;79,54899
LTU;1989;0,57254976;75,632034
LTU;1990;0,60637385;75,453865
LTU;1991;0,46828854;76,93038
LTU;1992;0,70343685;67,525276
LTU;1993;1,1366833;64,83614
LTU;1994;1,5146508;73,7059
LTU;1995;1,1186972;64,85748
LTU;1996;0,898502;62,227947
LTU;1997;0,8816193;64,63606
LTU;1998;1,1615424;62,609577
LTU;1999;1,386784;66,913025
LTU;2000;1,2857236;68,10079
LTU;2001;1,0550188;63,840675
LTU;2002;1,0718007;58,251785
LTU;2003;0,94520015;56,85494
LTU;2004;1,1986761;58,239002
LTU;2005;1,4099654;68,164314
LTU;2006;1,3948395;71,9688
LTU;2007;1,6962823;70,4351
LTU;2008;1,7692844;70,02189
LTU;2009;2,186495;64,581856
LTU;2010;3,9403253;95,2632
LTU;2011;4,594768;94,64247
LTU;2012;4,8736596;94,10118
LTU;2013;6,826762;92,09708
LTU;2014;7,0076375;91,768394
LTU;2015;7,4305215;91,340744
LTU;2016;8,9710455;90,01992
LTU;2017;10,216778;88,75193
LTU;2018;8,702936;89,758385
LTU;2019;9,697966;88,67717
LTU;2020;10,144763;87,88341
LTU;2021;9,490351;88,47041
LUX;1965;0,6112312;99,38876
LUX;1966;0,57401013;99,42599
LUX;1967;0,65776145;99,34223
LUX;1968;0,621158;99,378845
LUX;1969;0,50225776;99,49774
LUX;1970;0,53466296;99,46533
LUX;1971;0,31431046;99,685684
LUX;1972;0,35941935;99,64058
LUX;1973;0,2993406;99,70066
LUX;1974;0,4354034;99,5646
LUX;1975;0,45285678;99,54716
LUX;1976;0,2848827;99,71511
LUX;1977;0,69326395;99,30674
LUX;1978;0,6544174;99,34557
LUX;1979;0,69214594;99,30786
LUX;1980;0,77743924;99,22255
LUX;1981;0,99061763;99,00939
LUX;1982;0,9594649;99,04054
LUX;1983;1,0039245;98,99607
LUX;1984;1,0007658;98,99923
LUX;1985;0,81546617;99,18454
LUX;1986;0,9784458;99,02155
LUX;1987;1,227454;98,772545
LUX;1988;1,1297141;98,870285
LUX;1989;0,7626809;99,23732
LUX;1990;0,66460145;99,335396
LUX;1991;0,7338108;99,26619
LUX;1992;0,61074954;99,38926
LUX;1993;0,6041135;99,39588
LUX;1994;0,77528125;99,22473
LUX;1995;0,9501822;99,04981
LUX;1996;0,6496767;99,35033
LUX;1997;0,90255505;99,09742
LUX;1998;1,2946181;98,70538
LUX;1999;1,0463187;98,95368
LUX;2000;1,3703701;98,62963
LUX;2001;1,2522311;98,74777
LUX;2002;1,0301427;98,96986
LUX;2003;0,91740716;99,08259
LUX;2004;1,1120193;98,887955
LUX;2005;1,1679211;98,83208
LUX;2006;1,3908712;98,609146
LUX;2007;1,5379573;97,44184
LUX;2008;1,6481373;97,3349
LUX;2009;1,6371243;97,36952
LUX;2010;1,5543997;97,49977
LUX;2011;1,4713187;97,44559
LUX;2012;1,8497294;97,013794
LUX;2013;2,304208;96,33756
LUX;2014;2,5587912;95,64069
LUX;2015;2,8418615;94,96954
LUX;2016;3,052534;94,565704
LUX;2017;3,8070426;93,304085
LUX;2018;4,1558747;92,85199
LUX;2019;4,7653427;92,085495
LUX;2020;6,848767;89,12179
LUX;2021;7,095166;88,91447
MYS;1965;5,2461205;94,753876
MYS;1966;5,346494;94,65351
MYS;1967;5,2158365;94,784164
MYS;1968;5,5935698;94,40644
MYS;1969;6,4295335;93,570465
MYS;1970;8,029954;91,97004
MYS;1971;6,2558084;93,74419
MYS;1972;6,1961727;93,80382
MYS;1973;5,6462393;94,35377
MYS;1974;5,05663;94,943375
MYS;1975;4,8979263;95,102066
MYS;1976;4,137609;95,86239
MYS;1977;2,869305;97,13069
MYS;1978;2,539179;97,46082
MYS;1979;2,6952224;97,30477
MYS;1980;3,290119;96,709885
MYS;1981;3,5273147;96,472694
MYS;1982;3,1702034;96,8298
MYS;1983;3,2134163;96,78657
MYS;1984;5,8833213;94,116684
MYS;1985;6,4829683;93,51703
MYS;1986;6,458532;93,54146
MYS;1987;7,548476;92,451515
MYS;1988;8,279656;91,720345
MYS;1989;6,8369017;93,16309
MYS;1990;4,9409094;95,05909
MYS;1991;4,358415;95,64159
MYS;1992;3,7214777;96,27852
MYS;1993;4,1896806;95,81032
MYS;1994;5,2703333;94,729675
MYS;1995;4,6203055;95,3797
MYS;1996;3,4503624;96,549644
MYS;1997;2,3939245;97,60607
MYS;1998;2,6601143;97,33988
MYS;1999;4,2179785;95,78202
MYS;2000;3,6813028;96,318695
MYS;2001;3,139982;96,86002
MYS;2002;2,5937574;97,40624
MYS;2003;2,2532132;97,74678
MYS;2004;2,3197203;97,68028
MYS;2005;2,2862065;97,713806
MYS;2006;2,3655074;97,62597
MYS;2007;2,1384602;97,821625
MYS;2008;2,624564;97,32255
MYS;2009;2,6226811;97,371635
MYS;2010;2,3254187;97,66907
MYS;2011;2,8593705;97,11123
MYS;2012;2,9071403;96,9641
MYS;2013;3,3195534;96,479324
MYS;2014;3,5630174;96,119225
MYS;2015;3,6460347;95,94825
MYS;2016;4,848279;94,76623
MYS;2017;6,291511;93,33782
MYS;2018;6,2534175;93,32762
MYS;2019;6,1784086;93,21499
MYS;2020;7,1631722;92,307816
MYS;2021;8,059835;91,221344
MEX;1965;8,934723;91,06528
MEX;1966;9,63311;90,36689
MEX;1967;10,291331;89,70867
MEX;1968;10,842834;89,15717
MEX;1969;10,4753;89,52469
MEX;1970;10,981713;89,01829
MEX;1971;10,142725;89,85728
MEX;1972;9,780027;90,21997
MEX;1973;9,648298;90,3517
MEX;1974;9,094654;90,90535
MEX;1975;7,7844524;92,21555
MEX;1976;8,30845;91,69155
MEX;1977;8,738277;91,26173
MEX;1978;6,597964;93,40203
MEX;1979;6,7473717;93,25263
MEX;1980;5,803558;94,19644
MEX;1981;7,5373626;92,46263
MEX;1982;6,8430967;93,156906
MEX;1983;6,308686;93,691315
MEX;1984;6,8312964;93,1687
MEX;1985;7,82051;92,17948
MEX;1986;6,596592;93,4034
MEX;1987;6,1185946;93,88141
MEX;1988;6,7846127;93,21538
MEX;1989;7,2933803;92,61938
MEX;1990;6,8308434;92,514336
MEX;1991;6,324605;92,7648
MEX;1992;7,251022;91,92248
MEX;1993;7,209392;91,75599
MEX;1994;5,4481173;93,70997
MEX;1995;7,1109824;91,187294
MEX;1996;7,601215;90,85977
MEX;1997;6,423585;91,567055
MEX;1998;5,862017;92,43277
MEX;1999;7,305536;90,87812
MEX;2000;7,1508975;91,42329
MEX;2001;6,3393073;92,137886
MEX;2002;5,4490385;92,91245
MEX;2003;4,6524553;93,607086
MEX;2004;5,303242;93,26061
MEX;2005;5,473337;92,95095
MEX;2006;5,5860863;92,88769
MEX;2007;5,209547;93,343094
MEX;2008;6,696116;91,97968
MEX;2009;4,9565783;93,62108
MEX;2010;6,283124;92,94846
MEX;2011;5,886854;92,86249
MEX;2012;5,4620795;93,46355
MEX;2013;5,06007;93,50895
MEX;2014;6,727102;92,1012
MEX;2015;6,0522633;92,55252
MEX;2016;6,1314926;92,6186
MEX;2017;6,372722;92,36593
MEX;2018;6,939361;91,49196
MEX;2019;7,0507708;91,60519
MEX;2020;9,475372;88,947495
MEX;2021;10,514754;87,897705
MAR;1965;20,227098;79,772896
MAR;1966;13,343615;86,65639
MAR;1967;11,197634;88,80237
MAR;1968;11,839538;88,16046
MAR;1969;13,958055;86,04194
MAR;1970;13,115361;86,884636
MAR;1971;13,923879;86,076126
MAR;1972;13,526379;86,47362
MAR;1973;9,0946245;90,90538
MAR;1974;9,542439;90,45755
MAR;1975;7,1343913;92,865616
MAR;1976;6,4660883;93,53391
MAR;1977;7,88484;92,115166
MAR;1978;7,7057576;92,29424
MAR;1979;7,7190423;92,28095
MAR;1980;7,3711247;92,628876
MAR;1981;5,1364603;94,86353
MAR;1982;2,7842176;97,21578
MAR;1983;2,2804005;97,7196
MAR;1984;1,7123272;98,287674
MAR;1985;2,2006674;97,79934
MAR;1986;2,8153403;97,18466
MAR;1987;3,5068126;96,49319
MAR;1988;3,7663095;96,23369
MAR;1989;4,231739;95,768265
MAR;1990;4,359246;95,64076
MAR;1991;4,3259;95,674095
MAR;1992;3,0396228;96,96038
MAR;1993;1,3822969;98,6177
MAR;1994;2,377947;97,62205
MAR;1995;1,7634829;98,236534
MAR;1996;5,402517;94,59749
MAR;1997;5,5313864;94,468605
MAR;1998;4,6007285;95,39927
MAR;1999;2,058802;97,94119
MAR;2000;1,9685844;98,03142
MAR;2001;2,47259;97,527405
MAR;2002;2,3249912;97,675
MAR;2003;3,6570694;96,342926
MAR;2004;3,4734976;96,5265
MAR;2005;2,0816917;97,918304
MAR;2006;2,018249;97,98174
MAR;2007;2,0501916;97,949814
MAR;2008;1,8975967;98,102394
MAR;2009;4,711689;95,288315
MAR;2010;5,8873553;94,11265
MAR;2011;3,643836;96,35616
MAR;2012;3,1137834;96,886215
MAR;2013;5,110578;94,88942
MAR;2014;4,4587364;95,54127
MAR;2015;5,388849;94,61116
MAR;2016;5,595185;94,404816
MAR;2017;5,2868266;94,71317
MAR;2018;7,1069336;92,89307
MAR;2019;7,547047;92,45295
MAR;2020;7,633952;92,36605
MAR;2021;7,6361694;92,36383
NLD;1965;0;100,000015
NLD;1966;0;100,000015
NLD;1967;0;100
NLD;1968;0;99,98484
NLD;1969;0;99,84715
NLD;1970;0;99,84175
NLD;1971;0;99,83482
NLD;1972;0;99,88553
NLD;1973;0;99,63429
NLD;1974;0;98,86041
NLD;1975;0,3115214;98,53843
NLD;1976;0,31017715;98,46555
NLD;1977;0,31403565;98,49147
NLD;1978;0,4299202;98,28888
NLD;1979;0,3800929;98,554085
NLD;1980;0,37478048;98,25883
NLD;1981;0,41875726;98,32629
NLD;1982;0,11066413;98,442764
NLD;1983;0,09600715;98,57809
NLD;1984;0,00680582;98,67259
NLD;1985;0,17216097;98,4833
NLD;1986;0,2057679;98,40904
NLD;1987;0,25524175;98,600006
NLD;1988;0,30741864;98,51345
NLD;1989;0,34333688;98,37309
NLD;1990;0,28062096;98,62829
NLD;1991;0,31914797;98,66302
NLD;1992;0,33999988;98,51184
NLD;1993;0,3742875;98,442726
NLD;1994;0,42665818;98,371765
NLD;1995;0,45612013;98,37449
NLD;1996;0,5639131;98,275536
NLD;1997;0,6360036;98,67994
NLD;1998;0,72682464;98,19872
NLD;1999;0,79479086;98,112144
NLD;2000;0,9258593;97,96959
NLD;2001;0,9883765;97,94052
NLD;2002;1,1863465;97,76577
NLD;2003;1,1635091;97,774666
NLD;2004;1,5031251;97,52615
NLD;2005;2,0780501;96,934395
NLD;2006;2,315084;96,81548
NLD;2007;2,4174244;96,55351
NLD;2008;2,9132164;96,05959
NLD;2009;3,4302778;95,514854
NLD;2010;3,2134414;95,86131
NLD;2011;3,8112893;95,18768
NLD;2012;3,9636314;95,06384
NLD;2013;3,9457889;95,318344
NLD;2014;3,9784324;94,92466
NLD;2015;4,503984;94,42451
NLD;2016;4,676411;94,30796
NLD;2017;5,4899817;93,62931
NLD;2018;5,991268;93,104065
NLD;2019;7,3029876;91,69354
NLD;2020;10,758958;88,14541
NLD;2021;12,3737955;86,63078
NZL;1965;39,252773;60,74723
NZL;1966;39,54505;60,454952
NZL;1967;39,84817;60,15183
NZL;1968;41,174576;58,82542
NZL;1969;40,150276;59,849728
NZL;1970;38,82334;61,17666
NZL;1971;41,630173;58,369835
NZL;1972;41,19133;58,808674
NZL;1973;39,168335;60,831673
NZL;1974;40,757793;59,242214
NZL;1975;43,620903;56,379097
NZL;1976;39,515545;60,48446
NZL;1977;36,93731;63,06269
NZL;1978;39,57416;60,425835
NZL;1979;44,902813;55,097187
NZL;1980;46,8752;53,1248
NZL;1981;47,395737;52,604263
NZL;1982;43,06933;56,930668
NZL;1983;44,425842;55,57416
NZL;1984;43,670025;56,329964
NZL;1985;41,672558;58,32745
NZL;1986;43,008366;56,99163
NZL;1987;42,31165;57,688343
NZL;1988;42,15485;57,84515
NZL;1989;47,136673;52,863335
NZL;1990;41,45618;58,54381
NZL;1991;40,464573;59,53543
NZL;1992;37,51461;62,48539
NZL;1993;40,294605;59,705395
NZL;1994;41,252308;58,747692
NZL;1995;42,104042;57,895966
NZL;1996;39,54181;60,45819
NZL;1997;35,606514;64,393486
NZL;1998;38,757664;61,24234
NZL;1999;35,643353;64,35664
NZL;2000;36,374214;63,62579
NZL;2001;32,730766;67,26923
NZL;2002;35,126747;64,87325
NZL;2003;34,357147;65,642845
NZL;2004;37,794468;62,205536
NZL;2005;34,682922;65,31708
NZL;2006;34,811123;65,18888
NZL;2007;35,406635;64,58774
NZL;2008;34,397457;65,58905
NZL;2009;37,898605;62,087524
NZL;2010;38,817486;61,161793
NZL;2011;39,533886;60,440983
NZL;2012;36,91487;63,054527
NZL;2013;36,921745;63,06743
NZL;2014;37,536892;62,450798
NZL;2015;38,129433;61,858368
NZL;2016;38,99087;60,995663
NZL;2017;37,083;62,906998
NZL;2018;38,162262;61,82464
NZL;2019;36,76238;63,219673
NZL;2020;39,064182;60,900105
NZL;2021;40,21865;59,752804
MKD;1990;4,8951545;95,10484
MKD;1991;8,515267;91,48473
MKD;1992;8,292924;91,70708
MKD;1993;5,0976725;94,90232
MKD;1994;7,2256556;92,77435
MKD;1995;8,266857;91,73315
MKD;1996;7,552335;92,44768
MKD;1997;8,866941;91,13306
MKD;1998;9,439984;90,56002
MKD;1999;12,636176;87,36382
MKD;2000;11,215344;88,78466
MKD;2001;6,3362026;93,663795
MKD;2002;7,7906957;92,209305
MKD;2003;12,461908;87,53809
MKD;2004;13,524394;86,4756
MKD;2005;13,126352;86,87365
MKD;2006;14,188615;85,811386
MKD;2007;8,696234;91,30377
MKD;2008;7,43891;92,514755
MKD;2009;11,3459015;88,583824
MKD;2010;19,909607;80,07539
MKD;2011;11,702621;88,28743
MKD;2012;9,123692;90,867935
MKD;2013;14,412972;85,55219
MKD;2014;12,513251;87,47381
MKD;2015;18,564972;81,42253
MKD;2016;18,146008;81,85126
MKD;2017;11,811469;88,1836
MKD;2018;17,787132;82,20941
MKD;2019;11,504865;88,49173
MKD;2020;14,441304;85,55611
MKD;2021;14,82318;85,17441
NOR;1965;67,87996;32,12004
NOR;1966;65,3991;34,600903
NOR;1967;66,591644;33,40835
NOR;1968;67,13724;32,86275
NOR;1969;63,88058;36,119415
NOR;1970;61,510117;38,489883
NOR;1971;63,9665;36,033497
NOR;1972;64,29581;35,704185
NOR;1973;65,582184;34,417812
NOR;1974;68,31412;31,685883
NOR;1975;67,97407;32,025932
NOR;1976;67,33344;32,666557
NOR;1977;64,26859;35,731403
NOR;1978;64,17826;35,821743
NOR;1979;65,86465;34,135353
NOR;1980;65,252464;34,747536
NOR;1981;68,59788;31,402126
NOR;1982;69,16161;30,838385
NOR;1983;71,88228;28,11772
NOR;1984;71,13633;28,863672
NOR;1985;69,52919;30,470818
NOR;1986;66,977295;33,022694
NOR;1987;68,43144;31,568558
NOR;1988;69,97985;30,020157
NOR;1989;71,44203;28,557968
NOR;1990;72,44774;27,552267
NOR;1991;71,44005;28,55995
NOR;1992;71,865555;28,134441
NOR;1993;71,17737;28,822636
NOR;1994;69,031494;30,968502
NOR;1995;70,81212;29,187876
NOR;1996;66,01224;33,987762
NOR;1997;66,31446;33,68554
NOR;1998;67,218765;32,78123
NOR;1999;68,73755;31,262455
NOR;2000;72,39789;27,602112
NOR;2001;67,58246;32,417538
NOR;2002;69,30982;30,690172
NOR;2003;63,816036;36,18396
NOR;2004;64,23876;35,761234
NOR;2005;69,73603;30,263966
NOR;2006;66,73525;33,260746
NOR;2007;69,2405;30,701488
NOR;2008;69,89543;29,942932
NOR;2009;67,78923;32,00249
NOR;2010;65,47019;34,260593
NOR;2011;66,30012;33,42587
NOR;2012;70,095116;29,619125
NOR;2013;67,50864;32,20343
NOR;2014;68,88728;30,846533
NOR;2015;68,87519;30,839643
NOR;2016;69,86629;29,516878
NOR;2017;69,260994;29,742659
NOR;2018;68,85805;30,387804
NOR;2019;67,08509;31,900682
NOR;2020;70,96306;28,242502
NOR;2021;71,558365;27,633944
OMN;1965;0;100
OMN;1966;0;100
OMN;1967;0;100
OMN;1968;0;100
OMN;1969;0;100
OMN;1970;0;100
OMN;1971;0;100
OMN;1972;0;100
OMN;1973;0;100
OMN;1974;0;100
OMN;1975;0;100
OMN;1976;0;100
OMN;1977;0;100
OMN;1978;0;100
OMN;1979;0;100
OMN;1980;0;100
OMN;1981;0;99,999985
OMN;1982;0;100
OMN;1983;0;100
OMN;1984;0;100,000015
OMN;1985;0;100
OMN;1986;0;99,99999
OMN;1987;0;100
OMN;1988;0;100
OMN;1989;0;100
OMN;1990;0;100,000015
OMN;1991;0;100
OMN;1992;0;100
OMN;1993;0;100
OMN;1994;0;100,000015
OMN;1995;0;100,000015
OMN;1996;0;100
OMN;1997;0;100
OMN;1998;0;100,000015
OMN;1999;0;100
OMN;2000;0;100,000015
OMN;2001;0;100
OMN;2002;0;100,000015
OMN;2003;0;100
OMN;2004;0;99,99999
OMN;2005;0;100
OMN;2006;0;100
OMN;2007;0;100
OMN;2008;0;99,99999
OMN;2009;0;99,99999
OMN;2010;0;100
OMN;2011;0;100
OMN;2012;0;100,000015
OMN;2013;0,00102797;99,99898
OMN;2014;0,001023664;99,99898
OMN;2015;0,002971764;99,99703
OMN;2016;0,003337541;99,99666
OMN;2017;0,011463476;99,98854
OMN;2018;0,010915677;99,98908
OMN;2019;0,017586906;99,982414
OMN;2020;0,2240027;99,776
PAK;1965;7,8989325;92,10106
PAK;1966;7,8401713;92,15982
PAK;1967;8,392018;91,60798
PAK;1968;8,885178;91,11482
PAK;1969;9,32975;90,67024
PAK;1970;8,390381;91,60961
PAK;1971;11,718862;88,13781
PAK;1972;13,253896;86,10179
PAK;1973;13,087776;85,7848
PAK;1974;12,144384;86,40344
PAK;1975;13,310854;85,09828
PAK;1976;14,231518;84,4403
PAK;1977;15,620375;83,60341
PAK;1978;18,110394;81,51735
PAK;1979;17,961802;81,93037
PAK;1980;16,982367;82,87177
PAK;1981;16,494284;83,21931
PAK;1982;16,829155;82,85647
PAK;1983;18,234488;81,36914
PAK;1984;17,859362;81,68758
PAK;1985;17,652674;81,84151
PAK;1986;15,92544;83,42922
PAK;1987;18,666111;81,00031
PAK;1988;18,419365;81,380394
PAK;1989;17,649538;82,234604
PAK;1990;16,537376;83,07267
PAK;1991;16,70148;82,9305
PAK;1992;17,344545;82,19445
PAK;1993;17,234846;82,45858
PAK;1994;16,347652;83,224014
PAK;1995;16,378124;83,26156
PAK;1996;16,762865;83,024994
PAK;1997;12,898634;86,7989
PAK;1998;15,707119;84,04697
PAK;1999;13,423368;86,528984
PAK;2000;11,344158;88,101105
PAK;2001;11,41505;87,39733
PAK;2002;12,188603;86,77849
PAK;2003;13,333745;85,71954
PAK;2004;12,676343;86,25185
PAK;2005;13,59751;85,32382
PAK;2006;12,633492;86,35141
PAK;2007;12,365368;86,766426
PAK;2008;10,553434;88,799515
PAK;2009;10,885857;88,189896
PAK;2010;11,174628;87,91139
