;Code;Year;Renewables (% electricity);Fossil fuels (% electricity)
4731;RUS;2004;19,932749;64,55548
4732;RUS;2005;19,242413;65,49495
4733;RUS;2006;18,493877;66,15734
4734;RUS;2007;18,523914;66,07522
4735;RUS;2008;16,822174;67,73948
4736;RUS;2009;18,623175;65,12847
4737;RUS;2010;17,032766;66,75616
4738;RUS;2011;16,697685;67,09091
4739;RUS;2012;16,442799;67,16959
4740;RUS;2013;18,124252;65,80844
4741;RUS;2014;17,502232;65,73327
4742;RUS;2015;16,753704;65,165276
4743;RUS;2016;17,994837;64,207596
4744;RUS;2017;17,995642;63,673176
4745;RUS;2018;18,423239;64,22646
4746;RUS;2019;18,545855;63,069073
4747;RUS;2020;20,743412;58,60983
4748;RUS;2021;19,959293;60,007565
4749;RWA;2000;100,0;0,0
4750;RWA;2001;99,99999;0,0
4751;RWA;2002;100,0;0,0
4752;RWA;2003;100,0;0,0
4753;RWA;2004;88,888885;11,111111
4754;RWA;2005;60,0;40,0
4755;RWA;2006;25,0;75,0
4756;RWA;2007;26,666666;73,33333
4757;RWA;2008;38,888885;61,111107
4758;RWA;2009;41,666668;58,333336
4759;RWA;2010;40,740738;59,25926
4760;RWA;2011;41,935482;58,064514
4761;RWA;2012;41,17647;58,82353
4762;RWA;2013;39,473686;60,526318
4763;RWA;2014;44,68085;55,31915
4764;RWA;2015;51,724144;48,275864
4765;RWA;2016;47,058823;52,941177
4766;RWA;2017;48,05195;51,94805
4767;RWA;2018;43,023254;56,97674
4768;RWA;2019;46,078434;53,92157
4769;RWA;2020;64,83516;35,164833
4770;RWA;2021;60,0;40,0
4771;KNA;2000;0,0;99,99999
4772;KNA;2001;0,0;99,99999
4773;KNA;2002;0,0;100,0
4774;KNA;2003;0,0;100,0
4775;KNA;2004;0,0;100,0
4776;KNA;2005;0,0;100,0
4777;KNA;2006;0,0;100,0
4778;KNA;2007;0,0;100,0
4779;KNA;2008;0,0;100,0
4780;KNA;2009;0,0;100,0
4781;KNA;2010;0,0;99,99999
4782;KNA;2011;0,0;99,99999
4783;KNA;2012;5,0;95,0
4784;KNA;2013;4,7619047;95,2381
4785;KNA;2014;4,7619047;95,2381
4786;KNA;2015;5,0;95,0
4787;KNA;2016;4,7619047;95,2381
4788;KNA;2017;0,0;100,0
4789;KNA;2018;4,5454545;95,454544
4790;KNA;2019;4,5454545;95,454544
4791;KNA;2020;4,7619047;95,2381
4792;KNA;2021;4,5454545;95,454544
4793;LCA;2000;0,0;100,0
4794;LCA;2001;0,0;100,0
4795;LCA;2002;0,0;100,0
4796;LCA;2003;0,0;100,0
4797;LCA;2004;0,0;100,0
4798;LCA;2005;0,0;100,0
4799;LCA;2006;0,0;100,0
4800;LCA;2007;0,0;100,0
4801;LCA;2008;0,0;99,99999
4802;LCA;2009;0,0;100,0
4803;LCA;2010;0,0;99,99999
4804;LCA;2011;0,0;99,99999
4805;LCA;2012;0,0;99,99999
4806;LCA;2013;0,0;99,99999
4807;LCA;2014;0,0;99,99999
4808;LCA;2015;0,0;99,99999
4809;LCA;2016;0,0;100,0
4810;LCA;2017;0,0;100,0
4811;LCA;2018;0,0;100,0
4812;LCA;2019;0,0;100,0
4813;LCA;2020;0,0;99,99999
4814;LCA;2021;0,0;100,0
4815;SPM;2000;0,0;100,0
4816;SPM;2001;0,0;100,0
4817;SPM;2002;0,0;100,0
4818;SPM;2003;0,0;100,0
4819;SPM;2004;0,0;100,0
4820;SPM;2005;0,0;100,0
4821;SPM;2006;0,0;100,0
4822;SPM;2007;0,0;100,0
4823;SPM;2008;0,0;100,0
4824;SPM;2009;0,0;100,0
4825;SPM;2010;0,0;100,0
4826;SPM;2011;0,0;100,0
4827;SPM;2012;0,0;100,0
4828;SPM;2013;0,0;100,0
4829;SPM;2014;0,0;100,0
4830;SPM;2015;0,0;100,0
4831;SPM;2016;0,0;100,0
4832;SPM;2017;0,0;100,0
4833;SPM;2018;0,0;100,0
4834;SPM;2019;0,0;100,0
4835;SPM;2020;0,0;100,0
4836;SPM;2021;0,0;100,0
4837;VCT;2000;33,333332;66,666664
4838;VCT;2001;20,0;80,0
4839;VCT;2002;20,0;80,0
4840;VCT;2003;20,0;80,0
4841;VCT;2004;25,0;75,0
4842;VCT;2005;23,076923;76,92308
4843;VCT;2006;16,666668;83,333336
4844;VCT;2007;15,384616;84,61539
4845;VCT;2008;15,384616;84,61539
4846;VCT;2009;15,384616;84,61539
4847;VCT;2010;21,428572;78,57143
4848;VCT;2011;21,428572;78,57143
4849;VCT;2012;21,428572;78,57143
4850;VCT;2013;15,384616;84,61539
4851;VCT;2014;7,692308;92,30769
4852;VCT;2015;14,285714;85,71429
4853;VCT;2016;13,333333;86,666664
4854;VCT;2017;14,285714;85,71429
4855;VCT;2018;14,285714;85,71429
4856;VCT;2019;14,285714;85,71429
4857;VCT;2020;26,666666;73,33333
4858;VCT;2021;25,0;75,0
4859;WSM;2000;50,0;50,0
4860;WSM;2001;54,545456;45,454544
4861;WSM;2002;58,333336;41,666668
4862;WSM;2003;54,545456;45,454544
4863;WSM;2004;54,545456;45,454544
4864;WSM;2005;54,545456;45,454544
4865;WSM;2006;45,454544;54,545456
4866;WSM;2007;45,454544;54,545456
4867;WSM;2008;45,454544;54,545456
4868;WSM;2009;45,454544;54,545456
4869;WSM;2010;45,454544;54,545456
4870;WSM;2011;41,666668;58,333336
4871;WSM;2012;36,363636;63,636364
4872;WSM;2013;27,272728;72,72727
4873;WSM;2014;25,0;75,0
4874;WSM;2015;30,769232;69,230774
4875;WSM;2016;35,714287;64,28571
4876;WSM;2017;35,714287;64,28571
4877;WSM;2018;40,0;59,999996
4878;WSM;2019;40,0;59,999996
4879;WSM;2020;37,5;62,5
4880;WSM;2021;35,294117;64,70588
4881;STP;2000;33,333336;66,66667
4882;STP;2001;0,0;100,0
4883;STP;2002;33,333336;66,66667
4884;STP;2003;33,333336;66,66667
4885;STP;2004;25,0;75,0
4886;STP;2005;0,0;100,0
4887;STP;2006;25,0;75,0
4888;STP;2007;25,0;75,0
4889;STP;2008;20,0;80,0
4890;STP;2009;20,0;80,0
4891;STP;2010;0,0;100,0
4892;STP;2011;16,666668;83,333336
4893;STP;2012;16,666668;83,333336
4894;STP;2013;14,285714;85,71429
4895;STP;2014;12,5;87,5
4896;STP;2015;12,5;87,5
4897;STP;2016;11,111111;88,888885
4898;STP;2017;11,111111;88,888885
4899;STP;2018;11,111111;88,888885
4900;STP;2019;11,111111;88,888885
4901;STP;2020;10,0;90,0
4902;STP;2021;10,0;90,0
4903;SAU;1985;0,0;99,99999
4904;SAU;1986;0,0;99,99999
4905;SAU;1987;0,0;100,0
4906;SAU;1988;0,0;99,99999
4907;SAU;1989;0,0;100,00001
4908;SAU;1990;0,0;100,00001
4909;SAU;1991;0,0;100,0
4910;SAU;1992;0,0;100,0
4911;SAU;1993;0,0;100,0
4912;SAU;1994;0,0;100,00001
4913;SAU;1995;0,0;100,0
4914;SAU;1996;0,0;100,0
4915;SAU;1997;0,0;100,0
4916;SAU;1998;0,0;100,0
4917;SAU;1999;0,0;100,0
4918;SAU;2000;0,0;100,0
4919;SAU;2001;0,0;100,0
4920;SAU;2002;0,0;100,0
4921;SAU;2003;0,0;100,0
4922;SAU;2004;0,0;100,0
4923;SAU;2005;0,0;100,0
4924;SAU;2006;0,0;100,0
4925;SAU;2007;0,0;100,0
4926;SAU;2008;0,0;100,0
4927;SAU;2009;0,0;100,0
4928;SAU;2010;0,0;100,0
4929;SAU;2011;0,0039987206;99,996
4930;SAU;2012;0,011041184;99,98896
4931;SAU;2013;0,014081532;99,985916
4932;SAU;2014;0,016032835;99,98397
4933;SAU;2015;0,01477585;99,98522
4934;SAU;2016;0,014817889;99,98518
4935;SAU;2017;0,019753365;99,98025
4936;SAU;2018;0,047781166;99,952225
4937;SAU;2019;0,062602475;99,93739
4938;SAU;2020;0,062124662;99,937874
4939;SAU;2021;0,23274073;99,76726
4940;SEN;2000;3,472222;96,52777
4941;SEN;2001;3,5502958;96,4497
4942;SEN;2002;13,966481;86,03352
4943;SEN;2003;20,10582;79,89418
4944;SEN;2004;17,58794;82,41206
4945;SEN;2005;14,537445;85,462555
4946;SEN;2006;12,775331;87,22467
4947;SEN;2007;10,121457;89,87854
4948;SEN;2008;11,196912;88,80309
4949;SEN;2009;11,278195;88,721794
4950;SEN;2010;14,893618;85,10639
4951;SEN;2011;14,335665;85,66434
4952;SEN;2012;15,141955;84,85804
4953;SEN;2013;15,151515;84,84849
4954;SEN;2014;14,520547;85,47945
4955;SEN;2015;14,432989;85,56701
4956;SEN;2016;11,990407;88,00959
4957;SEN;2017;13,392858;86,60714
4958;SEN;2018;15,203425;84,79657
4959;SEN;2019;13,926498;86,073494
4960;SEN;2020;19,27481;80,7252
4961;SEN;2021;20,142603;79,8574
4962;SRB;1990;19,219912;80,78009
4963;SRB;1991;25,404833;74,59517
4964;SRB;1992;26,7269;73,273094
4965;SRB;1993;26,90254;73,097466
4966;SRB;1994;28,942245;71,057755
4967;SRB;1995;30,764448;69,23555
4968;SRB;1996;35,530792;64,4692
4969;SRB;1997;29,838024;70,16197
4970;SRB;1998;29,293217;70,70679
4971;SRB;1999;36,133636;63,86636
4972;SRB;2000;30,735523;69,26447
4973;SRB;2001;30,36537;69,634636
4974;SRB;2002;29,873644;70,12635
4975;SRB;2003;25,510801;74,489204
4976;SRB;2004;28,556065;71,44394
4977;SRB;2005;31,818182;68,181816
4978;SRB;2006;28,854197;71,145805
4979;SRB;2007;26,299694;73,7003
4980;SRB;2008;25,964151;74,03585
4981;SRB;2009;27,950146;72,04986
4982;SRB;2010;31,774454;68,22555
4983;SRB;2011;22,803787;77,19621
4984;SRB;2012;25,697708;74,3023
4985;SRB;2013;26,05149;73,94851
4986;SRB;2014;32,98445;67,01556
4987;SRB;2015;26,895449;73,104546
4988;SRB;2016;28,127428;71,872574
4989;SRB;2017;25,493963;74,50604
4990;SRB;2018;29,724571;70,27544
4991;SRB;2019;28,513292;71,4867
4992;SRB;2020;27,42412;72,57588
4993;SRB;2021;33,43219;66,56781
4994;SYC;2000;0,0;99,99999
4995;SYC;2001;0,0;99,99999
4996;SYC;2002;0,0;100,0
4997;SYC;2003;0,0;100,0
4998;SYC;2004;0,0;100,0
4999;SYC;2005;0,0;100,0
5000;SYC;2006;0,0;100,0
5001;SYC;2007;0,0;100,0
5002;SYC;2008;0,0;100,0
5003;SYC;2009;0,0;100,0
5004;SYC;2010;0,0;100,0
5005;SYC;2011;0,0;100,0
5006;SYC;2012;0,0;100,0
5007;SYC;2013;2,4390244;97,560974
5008;SYC;2014;2,3809524;97,61905
5009;SYC;2015;2,2727273;97,72727
5010;SYC;2016;2,1276596;97,87234
5011;SYC;2017;2,0833335;97,91667
5012;SYC;2018;2,0408163;97,95918
5013;SYC;2019;7,54717;92,452835
5014;SYC;2020;11,666666;88,33332
5015;SYC;2021;12,307693;87,692314
5016;SLE;2000;12,5;87,5
5017;SLE;2001;7,692308;92,30769
5018;SLE;2002;13,333333;86,666664
5019;SLE;2003;14,285714;85,71429
5020;SLE;2004;16,666668;83,333336
5021;SLE;2005;25,0;75,0
5022;SLE;2006;0,0;100,0
5023;SLE;2007;33,333336;66,66667
5024;SLE;2008;33,333336;66,66667
5025;SLE;2009;33,333336;66,66667
5026;SLE;2010;75,0;25,0
5027;SLE;2011;88,2353;11,764706
5028;SLE;2012;66,666664;33,333332
5029;SLE;2013;66,666664;33,333332
5030;SLE;2014;78,94737;21,052631
5031;SLE;2015;73,68421;26,31579
5032;SLE;2016;72,72727;27,272728
5033;SLE;2017;73,91304;26,086956
5034;SLE;2018;76,92308;23,076923
5035;SLE;2019;90,4762;9,523809
5036;SLE;2020;90,4762;9,523809
5037;SLE;2021;90,4762;9,523809
5038;SGP;2000;0,0;100,0
5039;SGP;2001;0,0;100,0
5040;SGP;2002;0,0;100,0
5041;SGP;2003;0,0;100,0
5042;SGP;2004;0,0;100,0
5043;SGP;2005;0,0;100,0
5044;SGP;2006;0,0;100,0
5045;SGP;2007;0,0;100,0
5046;SGP;2008;0,0;100,0
5047;SGP;2009;0,0;100,0
5048;SGP;2010;0,0;100,0
5049;SGP;2011;0,022899017;99,977104
5050;SGP;2012;0,022461815;99,97754
5051;SGP;2013;0,35041612;99,64958
5052;SGP;2014;0,59625214;99,40375
5053;SGP;2015;0,85666525;99,14333
5054;SGP;2016;1,0792098;98,92079
5055;SGP;2017;1,1064173;98,893585
5056;SGP;2018;1,3061548;98,69385
5057;SGP;2019;1,6231884;98,37681
5058;SGP;2020;1,808176;98,19182
5059;SGP;2021;2,0755422;97,92446
5060;SVK;1990;7,3754416;45,39035
5061;SVK;1991;5,812036;46,001648
5062;SVK;1992;8,347676;44,104992
5063;SVK;1993;14,428275;37,79626
5064;SVK;1994;17,11818;33,411858
5065;SVK;1995;18,463867;38,251984
5066;SVK;1996;16,614298;39,198742
5067;SVK;1997;16,214056;39,576675
5068;SVK;1998;16,595415;39,137196
5069;SVK;1999;15,901813;37,424404
5070;SVK;2000;14,977258;31,448992
5071;SVK;2001;15,959786;30,317308
5072;SVK;2002;16,84276;27,377254
5073;SVK;2003;11,563308;30,749357
5074;SVK;2004;13,563218;30,509031
5075;SVK;2005;14,932992;28,493937
5076;SVK;2006;15,411728;26,882412
5077;SVK;2007;17,714695;27,200863
5078;SVK;2008;15,906719;25,965889
5079;SVK;2009;19,003477;26,612593
5080;SVK;2010;21,69949;25,164114
5081;SVK;2011;17,724213;27,64977
5082;SVK;2012;19,369688;25,779037
5083;SVK;2013;22,36287;22,36287
5084;SVK;2014;23,076921;19,600592
5085;SVK;2015;22,795778;20,120571
5086;SVK;2016;24,850075;19,790104
5087;SVK;2017;23,96482;20,77684
5088;SVK;2018;21,866768;22,280767
5089;SVK;2019;23,589926;22,206455
5090;SVK;2020;24,026657;21,816906
5091;SVK;2021;23,57262;23,90651
5092;SVK;2022;23,50111;17,65359
5093;SVN;1990;23,713827;39,14791
5094;SVN;1991;28,33595;32,81005
5095;SVN;1992;27,714748;40,113453
5096;SVN;1993;25,439331;41,422592
5097;SVN;1994;26,377035;37,858803
5098;SVN;1995;25,1938;37,75194
5099;SVN;1996;28,122604;36,24521
5100;SVN;1997;23,444613;38,467377
5101;SVN;1998;25,145773;38,11953
5102;SVN;1999;28,431372;36,12368
5103;SVN;2000;28,655401;36,370316
5104;SVN;2001;26,72652;36,947514
5105;SVN;2002;23,356163;38,767124
5106;SVN;2003;22,270426;40,057846
5107;SVN;2004;27,570398;36,673214
5108;SVN;2005;23,626738;37,458637
5109;SVN;2006;24,487095;38,782265
5110;SVN;2007;22,473404;39,62766
5111;SVN;2008;26,264473;35,52712
5112;SVN;2009;29,896278;35,082367
5113;SVN;2010;29,212791;35,97786
5114;SVN;2011;24,371859;36,55779
5115;SVN;2012;27,84566;36,59164
5116;SVN;2013;32,34177;34,113922
5117;SVN;2014;38,483967;24,373177
5118;SVN;2015;29,391891;32,432434
5119;SVN;2016;31,176834;33,579792
5120;SVN;2017;27,663553;33,14642
5121;SVN;2018;32,382133;31,761786
5122;SVN;2019;31,718061;31,65513
5123;SVN;2020;33,0373;29,36649
5124;SVN;2021;34,89416;28,479794
5125;SVN;2022;29,615673;28,25923
5126;SLB;2000;0,0;100,0
5127;SLB;2001;0,0;100,0
5128;SLB;2002;0,0;100,0
5129;SLB;2003;0,0;100,0
5130;SLB;2004;0,0;100,0
5131;SLB;2005;0,0;100,0
5132;SLB;2006;0,0;100,0
5133;SLB;2007;0,0;100,0
5134;SLB;2008;0,0;100,0
5135;SLB;2009;0,0;100,0
5136;SLB;2010;0,0;100,0
5137;SLB;2011;0,0;100,0
5138;SLB;2012;0,0;100,0
5139;SLB;2013;0,0;99,99999
5140;SLB;2014;0,0;99,99999
5141;SLB;2015;0,0;99,99999
5142;SLB;2016;0,0;100,0
5143;SLB;2017;0,0;100,0
5144;SLB;2018;0,0;100,0
5145;SLB;2019;0,0;100,0
5146;SLB;2020;0,0;100,0
5147;SLB;2021;0,0;100,0
5148;SOM;2000;0,0;100,0
5149;SOM;2001;0,0;100,0
5150;SOM;2002;0,0;100,0
5151;SOM;2003;0,0;100,0
5152;SOM;2004;0,0;100,0
5153;SOM;2005;0,0;100,0
5154;SOM;2006;0,0;100,0
5155;SOM;2007;0,0;100,0
5156;SOM;2008;0,0;100,0
5157;SOM;2009;0,0;100,0
5158;SOM;2010;0,0;100,0
5159;SOM;2011;0,0;100,0
5160;SOM;2012;0,0;100,0
5161;SOM;2013;0,0;99,99999
5162;SOM;2014;0,0;99,99999
5163;SOM;2015;0,0;99,99999
5164;SOM;2016;2,9411764;97,05882
5165;SOM;2017;5,714286;94,28571
5166;SOM;2018;5,714286;94,28571
5167;SOM;2019;5,714286;94,28571
5168;SOM;2020;7,894737;92,10526
5169;SOM;2021;9,756098;90,243904
5170;ZAF;1985;0,4348705;94,392685
5171;ZAF;1986;1,0948389;91,76275
5172;ZAF;1987;1,0612116;93,727234
5173;ZAF;1988;1,9994813;90,4781
5174;ZAF;1989;1,6889184;90,88083
5175;ZAF;1990;0,6039731;93,242676
5176;ZAF;1991;1,1763588;92,319214
5177;ZAF;1992;0,4473794;93,23398
5178;ZAF;1993;0,083569;94,99388
5179;ZAF;1994;0,59111667;93,236824
5180;ZAF;1995;0,28341055;92,97956
5181;ZAF;1996;0,6891829;92,31654
5182;ZAF;1997;1,0638803;91,68433
5183;ZAF;1998;0,8891096;91,31001
5184;ZAF;1999;0,45465288;91,9463
5185;ZAF;2000;0,91108054;92,46704
5186;ZAF;2001;1,2516537;93,29399
5187;ZAF;2002;1,380225;92,73049
5188;ZAF;2003;0,5452713;93,65377
5189;ZAF;2004;0,5827199;93,160706
5190;ZAF;2005;0,76345867;93,89669
5191;ZAF;2006;1,3863059;94,35757
5192;ZAF;2007;0,52672094;94,36814
5193;ZAF;2008;0,68956923;94,014046
5194;ZAF;2009;0,8031088;94,20121
5195;ZAF;2010;1,0330069;93,65791
5196;ZAF;2011;1,0184466;93,6889
5197;ZAF;2012;0,6890826;94,16356
5198;ZAF;2013;0,6792168;93,614525
5199;ZAF;2014;1,428813;92,33176
5200;ZAF;2015;2,625679;92,644646
5201;ZAF;2016;3,2586126;90,296196
5202;ZAF;2017;4,2202606;89,43674
5203;ZAF;2018;5,1554656;90,389404
5204;ZAF;2019;5,35897;88,84294
5205;ZAF;2020;5,7805815;88,98401
5206;ZAF;2021;7,5627236;86,99373
5207;Null;1985;77,56366;19,882263
5208;Null;1986;77,28857;21,19697
5209;Null;1987;78,73191;19,433334
5210;Null;1988;77,56492;20,92571
5211;Null;1989;77,47203;20,930847
5212;Null;1990;79,04556;18,73129
5213;Null;1991;79,97702;17,954117
5214;Null;1992;80,002754;18,080889
5215;Null;1993;81,03994;17,293232
5216;Null;1994;82,10599;16,287868
5217;Null;1995;80,462685;17,774673
5218;Null;1996;79,48308;18,783287
5219;Null;1997;79,60721;18,597847
5220;Null;1998;78,25739;20,097063
5221;Null;1999;76,10878;22,213814
5222;Null;2000;77,8955;20,518143
5223;Null;2001;75,14462;21,760725
5224;Null;2002;76,66816;20,552656
5225;Null;2003;76,24447;20,947748
5226;Null;2004;74,60945;22,94101
5227;Null;2005;76,115524;21,941113
5228;Null;2006;75,574265;22,042248
5229;Null;2007;74,814255;23,114563
5230;Null;2008;72,80615;25,012775
5231;Null;2009;74,647766;23,213455
5232;Null;2010;71,88786;26,032467
5233;Null;2011;73,5867;24,388287
5234;Null;2012;69,813774;28,201508
5235;Null;2013;66,64883;31,502214
5236;Null;2014;64,56252;33,64277
5237;Null;2015;64,25356;33,925312
5238;Null;2016;66,79798;31,184431
5239;Null;2017;68,37695;29,811172
5240;Null;2018;70,19402;27,964344
5241;Null;2019;70,18825;27,813536
5242;Null;2020;71,238174;26,75443
5243;Null;2021;66,97483;30,997625
5244;KOR;1985;5,0823493;67,32295
5245;KOR;1986;4,4630504;53,48358
5246;KOR;1987;4,941189;44,141396
5247;KOR;1988;2,1343105;52,81183
5248;KOR;1989;2,8603222;49,582893
5249;KOR;1990;3,9548495;49,750973
5250;KOR;1991;2,6494057;52,91294
5251;KOR;1992;2,1165414;57,107193
5252;KOR;1993;2,6130474;59,422333
5253;KOR;1994;1,2810979;64,90423
5254;KOR;1995;1,4797227;63,49062
5255;KOR;1996;1,2532259;64,028984
5256;KOR;1997;1,174428;65,696754
5257;KOR;1998;1,8311406;58,159958
5258;KOR;1999;1,6237404;56,550858
5259;KOR;2000;1,4934685;60,520332
5260;KOR;2001;1,4421759;62,064945
5261;KOR;2002;1,0887018;62,57306
5262;KOR;2003;1,5639943;60,434338
5263;KOR;2004;1,3374931;62,789955
5264;KOR;2005;1,1032438;61,136726
5265;KOR;2006;1,0378252;61,77431
5266;KOR;2007;1,0973732;64,988335
5267;KOR;2008;1,0458606;64,58606
5268;KOR;2009;1,0892226;65,85464
5269;KOR;2010;1,7249681;68,57167
5270;KOR;2011;2,4562805;68,01239
5271;KOR;2012;2,495697;69,42771
5272;KOR;2013;2,8267047;71,562805
5273;KOR;2014;3,3683445;68,19611
5274;KOR;2015;3,6668572;66,38079
5275;KOR;2016;3,986717;67,24623
5276;KOR;2017;4,801686;69,08661
5277;KOR;2018;5,2304897;72,16866
5278;KOR;2019;5,7575755;69,22799
5279;KOR;2020;6,1312203;66,1994
5280;KOR;2021;7,7737374;66,65024
5281;SSD;2012;0,0;100,0
5282;SSD;2013;0,0;100,0
5283;SSD;2014;0,0;100,0
5284;SSD;2015;0,0;100,0
5285;SSD;2016;0,0;100,0
5286;SSD;2017;0,0;100,0
5287;SSD;2018;1,7857143;98,21429
5288;SSD;2019;1,7857143;98,21429
5289;SSD;2020;1,8518518;98,14814
5290;SSD;2021;1,754386;98,24561
5291;Null;1985;71,00904;26,744747
5292;Null;1986;71,13626;27,526123
5293;Null;1987;72,268875;26,115519
5294;Null;1988;71,54155;27,10643
5295;Null;1989;71,38648;27,187338
5296;Null;1990;72,58102;25,456911
5297;Null;1991;73,675255;24,483055
5298;Null;1992;73,15997;25,145016
5299;Null;1993;74,48856;24,028326
5300;Null;1994;75,02686;23,54381
5301;Null;1995;73,456;24,974298
5302;Null;1996;72,87864;25,569878
5303;Null;1997;72,73795;25,64688
5304;Null;1998;71,18482;27,340324
5305;Null;1999;69,488525;29,029825
5306;Null;2000;69,877045;28,579073
5307;Null;2001;66,89063;30,372286
5308;Null;2002;68,21291;29,380304
5309;Null;2003;68,02618;29,53679
5310;Null;2004;67,1631;30,666172
5311;Null;2005;68,05705;30,162737
5312;Null;2006;67,94891;29,868486
5313;Null;2007;67,62701;30,432621
5314;Null;2008;66,13725;31,837109
5315;Null;2009;67,42534;30,56245
5316;Null;2010;65,25838;32,76044
5317;Null;2011;66,76494;31,30495
5318;Null;2012;63,771618;34,33095
5319;Null;2013;60,82407;37,412357
5320;Null;2014;59,448925;38,858875
5321;Null;2015;59,257008;39,023956
5322;Null;2016;61,577827;36,535095
5323;Null;2017;64,47504;33,80688
5324;Null;2018;65,937256;32,331757
5325;Null;2019;65,85047;32,267452
5326;Null;2020;68,35482;29,702477
5327;Null;2021;65,16721;32,91655
5328;ESP;1985;25,20347;51,25237
5329;ESP;1986;21,030579;49,101173
5330;ESP;1987;21,065016;47,22857
5331;ESP;1988;25,88588;37,023174
5332;ESP;1989;13,563719;47,70884
5333;ESP;1990;17,21447;46,895046
5334;ESP;1991;17,970922;46,113087
5335;ESP;1992;12,508775;51,89227
5336;ESP;1993;16,164928;47,77434
5337;ESP;1994;18,060907;47,563705
5338;ESP;1995;14,722221;51,787437
5339;ESP;1996;23,793047;43,715755
5340;ESP;1997;19,546366;51,21603
5341;ESP;1998;19,075443;50,421425
5342;ESP;1999;13,232505;58,14813
5343;ESP;2000;15,611987;56,2285
5344;ESP;2001;21,152443;51,51242
5345;ESP;2002;13,826016;59,905796
5346;ESP;2003;21,667315;54,28294
5347;ESP;2004;18,319021;58,43596
5348;ESP;2005;14,859735;64,91247
5349;ESP;2006;17,6624;61,972496
5350;ESP;2007;19,334726;62,391804
5351;ESP;2008;20,00515;61,01329
5352;ESP;2009;25,410765;56,491615
5353;ESP;2010;32,79222;46,416233
5354;ESP;2011;30,040842;50,149296
5355;ESP;2012;29,604794;49,470676
5356;ESP;2013;39,585037;40,260063
5357;ESP;2014;40,103294;39,05216
5358;ESP;2015;34,989906;44,395992
5359;ESP;2016;38,581806;39,798664
5360;ESP;2017;32,220592;46,511543
5361;ESP;2018;38,20803;41,27924
5362;ESP;2019;37,28081;41,179073
5363;ESP;2020;43,81088;33,742733
5364;ESP;2021;46,43477;32,679737
5365;ESP;2022;42,21762;37,26695
5366;LKA;2000;49,14729;50,852715
5367;LKA;2001;47,32006;52,679935
5368;LKA;2002;39,411762;60,588234
5369;LKA;2003;44,129555;55,870445
5370;LKA;2004;37,309643;62,690353
5371;LKA;2005;38,409855;61,590145
5372;LKA;2006;45,897743;54,102264
5373;LKA;2007;41,430073;58,569923
5374;LKA;2008;43,347195;56,65281
5375;LKA;2009;41,10302;58,896984
5376;LKA;2010;54,50192;45,498085
5377;LKA;2011;42,180515;57,819485
5378;LKA;2012;30,606861;69,39314
5379;LKA;2013;61,234993;38,76501
5380;LKA;2014;40,85213;59,14787
5381;LKA;2015;50,0;50,0
5382;LKA;2016;34,331627;65,66837
5383;LKA;2017;31,654188;68,34582
5384;LKA;2018;47,42819;52,571808
5385;LKA;2019;36,33501;63,66498
5386;LKA;2020;38,51091;61,48909
5387;LKA;2021;37,713936;62,286057
5388;SDN;2000;49,416344;50,58366
5389;SDN;2001;48,239437;51,760567
5390;SDN;2002;45,454548;54,545456
5391;SDN;2003;39,221558;60,778446
5392;SDN;2004;36,7052;63,294796
5393;SDN;2005;37,795277;62,20472
5394;SDN;2006;35,650223;64,34978
5395;SDN;2007;34,412956;65,58704
5396;SDN;2008;32,282005;67,717995
5397;SDN;2009;53,582554;46,417446
5398;SDN;2010;83,2;16,8
5399;SDN;2011;78,06913;21,93087
5400;SDN;2012;74,5182;25,4818
5401;SDN;2013;83,30078;16,699219
5402;SDN;2014;81,455185;18,544807
5403;SDN;2015;70,12481;29,875196
5404;SDN;2016;62,86322;37,136784
5405;SDN;2017;66,491455;33,50854
5406;SDN;2018;65,93337;34,066624
5407;SDN;2019;65,88957;34,11043
5408;SDN;2020;67,90049;32,099514
5409;SDN;2021;66,12417;33,875828
5410;SUR;2000;50,714287;49,285717
5411;SUR;2001;51,40845;48,59155
5412;SUR;2002;51,748253;48,25175
5413;SUR;2003;52,083332;47,916664
5414;SUR;2004;52,41379;47,586205
5415;SUR;2005;53,94737;46,05263
5416;SUR;2006;55,12821;44,871796
5417;SUR;2007;55,12821;44,871796
5418;SUR;2008;55,12821;44,871796
5419;SUR;2009;55,12821;44,871796
5420;SUR;2010;71,42858;28,57143
5421;SUR;2011;54,497356;45,502647
5422;SUR;2012;43,386242;56,61376
5423;SUR;2013;43,229168;56,770836
5424;SUR;2014;28,645834;71,35417
5425;SUR;2015;25,128204;74,871796
5426;SUR;2016;41,666668;58,333336
5427;SUR;2017;49,468086;50,531914
5428;SUR;2018;52,910053;47,089947
5429;SUR;2019;49,230766;50,76923
5430;SUR;2020;51,041668;48,958336
5431;SUR;2021;50,49505;49,50495
5432;SWE;1990;51,00014;2,294835
5433;SWE;1991;44,30156;3,4700959
5434;SWE;1992;52,333317;4,125266
5435;SWE;1993;52,91891;4,8120613
5436;SWE;1994;43,027332;5,704275
5437;SWE;1995;47,578903;5,2603183
5438;SWE;1996;38,404095;8,776047
5439;SWE;1997;48,274235;4,8589234
5440;SWE;1998;49,18446;4,4776115
5441;SWE;1999;48,275642;4,4562125
5442;SWE;2000;57,247128;3,2844455
5443;SWE;2001;51,559402;3,8180692
