Code,Year,Fossil fuels per capita (kWh),Renewables per capita (kWh - equivalent),Primary energy consumption per capita (kWh/person)
TKM,1993,30329.213,3.6653953,30332.88
TKM,1994,31560.72,2.8631036,31563.586
TKM,1995,25402.824,2.7997122,25405.623
TKM,1996,36361.68,3.4358199,36365.117
UKR,1985,51018.395,622.1277,54611.195
UKR,1986,51691.855,616.86066,54681.38
UKR,1987,52326.684,553.7248,55673.004
UKR,1988,50917.7,686.8267,55581.438
UKR,1989,48808.344,581.65625,53055.266
UKR,1990,57132.367,602.63416,61924.96
UKR,1991,53156.7,670.10754,57952.484
UKR,1992,44375.195,450.128,48866.383
UKR,1993,38087.934,630.421,42841.754
UKR,1994,32331.451,695.95306,36821.684
UKR,1995,31730.785,576.3843,36226.19
UKR,1996,29096.404,504.28082,34061.734
UKR,1997,28071.97,580.9141,33145.51
UKR,1998,27029.648,935.7343,32257.031
UKR,1999,27042.38,858.9755,32047.443
UKR,2000,27263.754,682.38574,32435.855
UKR,2001,27115.38,731.07117,32281.635
UKR,2002,27234.803,587.03345,32374.943
UKR,2003,28116.367,564.66516,33439.895
UKR,2004,27744.799,718.61487,33554.93
UKR,2005,28267.592,756.92206,34223.047
UKR,2006,28788.115,789.0848,34864.61
UKR,2007,28870.38,641.3916,34933.59
UKR,2008,27928.658,723.32733,33911.273
UKR,2009,23426.582,739.0917,29011.01
UKR,2010,25222.082,815.2553,31235.12
UKR,2011,26471.783,679.9333,32400.475
UKR,2012,25876.643,679.7216,31779.547
UKR,2013,24504.332,910.23755,30228.559
UKR,2014,21053.104,611.48737,26764.613
UKR,2015,16836.994,426.79797,22306.594
UKR,2016,18217.676,554.2675,23419.848
UKR,2017,16285.107,649.8383,21840.365
UKR,2018,17159.262,778.9608,22768.459
UKR,2019,16177.152,712.73,21661.146
UKR,2020,15498.1,1023.697,20908.508
UKR,2021,14994.247,1298.211,21279.215
ARE,1965,4916.5347,0.0,4916.5347
ARE,1966,4996.7734,0.0,4996.774
ARE,1967,28246.543,0.0,28246.545
ARE,1968,32513.766,0.0,32513.768
ARE,1969,27515.795,0.0,27515.795
ARE,1970,32223.146,0.0,32223.146
ARE,1971,42488.062,0.0,42488.066
ARE,1972,39885.492,0.0,39885.492
ARE,1973,45958.29,0.0,45958.29
ARE,1974,45319.484,0.0,45319.49
ARE,1975,43906.457,0.0,43906.46
ARE,1976,49154.793,0.0,49154.797
ARE,1977,70213.055,0.0,70213.055
ARE,1978,71408.195,0.0,71408.2
ARE,1979,74367.78,0.0,74367.79
ARE,1980,106657.02,0.0,106657.03
ARE,1981,114460.664,0.0,114460.664
ARE,1982,116423.28,0.0,116423.29
ARE,1983,105459.9,0.0,105459.9
ARE,1984,124239.04,0.0,124239.04
ARE,1985,146159.66,0.0,146159.66
ARE,1986,166396.84,0.0,166396.86
ARE,1987,173281.83,0.0,173281.83
ARE,1988,179298.47,0.0,179298.47
ARE,1989,189840.28,0.0,189840.3
ARE,1990,181538.77,0.0,181538.77
ARE,1991,209539.72,0.0,209539.7
ARE,1992,192178.88,0.0,192178.89
ARE,1993,190470.22,0.0,190470.23
ARE,1994,199513.67,0.0,199513.67
ARE,1995,199207.39,0.0,199207.39
ARE,1996,194224.11,0.0,194224.11
ARE,1997,189887.95,0.0,189887.95
ARE,1998,182844.3,0.0,182844.3
ARE,1999,173803.53,0.0,173803.53
ARE,2000,163580.66,0.0,163580.66
ARE,2001,156784.61,0.0,156784.61
ARE,2002,162836.45,0.0,162836.45
ARE,2003,165507.6,0.0,165507.6
ARE,2004,169047.55,0.0,169047.55
ARE,2005,164587.44,0.0,164587.45
ARE,2006,151316.52,0.0,151316.52
ARE,2007,139351.47,0.0,139351.48
ARE,2008,134274.22,0.0,134274.22
ARE,2009,115800.96,2.220788,115803.19
ARE,2010,114650.59,6.0290704,114656.625
ARE,2011,119049.47,6.657919,119056.13
ARE,2012,123951.1,7.6711116,123958.766
ARE,2013,129459.18,27.101498,129486.29
ARE,2014,126851.54,97.64556,126949.195
ARE,2015,137952.2,95.983284,138048.19
ARE,2016,142695.38,95.7019,142791.1
ARE,2017,141900.2,219.0448,142119.25
ARE,2018,138755.11,380.90933,139136.02
ARE,2019,136057.88,1085.9395,137143.8
ARE,2020,125659.86,1293.0898,127393.58
GBR,1965,41668.062,251.47968,42711.473
GBR,1966,41361.805,245.83539,42659.062
GBR,1967,40959.72,263.22614,42426.54
GBR,1968,42163.05,199.49362,43709.57
GBR,1969,43421.81,173.72546,45086.734
GBR,1970,44273.38,241.02182,45840.71
GBR,1971,43233.445,178.50136,44810.902
GBR,1972,43658.24,177.92366,45323.223
GBR,1973,45868.74,202.05814,47485.19
GBR,1974,43136.934,214.06891,45047.29
GBR,1975,40713.414,201.69823,42445.047
GBR,1976,41258.83,238.39552,43320.625
GBR,1977,41918.44,207.87569,44145.35
GBR,1978,42309.723,214.0423,44401.83
GBR,1979,44301.227,226.14218,46459.285
GBR,1980,40201.1,207.57497,42273.758
GBR,1981,38910.438,231.70032,41052.523
GBR,1982,38033.3,237.60623,40481.203
GBR,1983,37863.07,237.38972,40607.848
GBR,1984,37597.664,237.16312,40542.465
GBR,1985,38939.875,206.47774,42206.89
GBR,1986,40113.52,248.63075,43317.574
GBR,1987,40189.42,217.86247,43165.49
GBR,1988,40229.613,253.66177,43644.805
GBR,1989,39789.33,247.50156,43603.06
GBR,1990,40285.816,298.1978,43845.027
GBR,1991,40889.773,272.57135,44652.043
GBR,1992,40141.156,328.62613,44259.45
GBR,1993,39966.97,298.19434,44663.285
GBR,1994,39323.18,363.34247,44021.516
GBR,1995,39356.79,347.92422,44062.3
GBR,1996,41158.355,296.93353,46080.582
GBR,1997,39996.46,372.64362,45150.043
GBR,1998,40207.676,448.3147,45486.6
GBR,1999,40004.332,498.67783,45106.746
GBR,2000,40660.96,513.6826,45276.035
GBR,2001,40723.527,494.1525,45515.71
GBR,2002,39629.156,571.00244,44345.59
GBR,2003,40136.074,553.2697,44826.98
GBR,2004,40399.758,720.68335,44807.617
GBR,2005,40440.945,866.5246,45021.445
GBR,2006,39842.336,934.67175,44165.184
GBR,2007,38704.41,1030.0292,42526.105
GBR,2008,37926.66,1206.3191,41425.242
GBR,2009,34715.645,1385.4036,39076.035
GBR,2010,35576.88,1451.4082,39665.39
GBR,2011,32522.27,1820.8951,37228.535
GBR,2012,32443.064,2038.9126,37385.125
GBR,2013,31526.52,2571.1174,36969.36
GBR,2014,29018.97,3076.2766,34653.727
GBR,2015,28289.328,3831.7295,34908.098
GBR,2016,27718.771,3787.2834,34312.46
GBR,2017,26890.016,4404.0854,34012.99
GBR,2018,26303.105,4892.8755,33682.484
GBR,2019,25282.13,5315.109,32725.4
GBR,2020,21483.547,5872.141,29245.209
GBR,2021,22609.686,5319.5366,29641.014
USA,1965,72734.26,3325.4656,76117.3
USA,1966,76081.81,3315.5686,79483.32
USA,1967,77607.55,3698.4536,81423.99
USA,1968,81524.33,3699.2925,85414.8
USA,1969,84571.1,4086.9453,88868.31
USA,1970,86555.445,3999.4502,90880.0
USA,1971,86824.66,4227.46,91613.02
USA,1972,89989.51,4303.369,95080.08
USA,1973,92635.48,4272.4854,98110.69
USA,1974,88539.28,4648.632,94814.6
USA,1975,84425.266,4578.506,91442.55
USA,1976,88517.016,4349.8047,95543.24
USA,1977,90070.9,3442.5408,96991.73
USA,1978,90000.21,4242.391,98031.71
USA,1979,90246.46,4201.493,97904.82
USA,1980,85528.52,4109.863,92999.72
USA,1981,81763.76,3870.2546,89243.24
USA,1982,76569.86,4453.9146,84728.16
USA,1983,74998.94,4750.0205,83556.29
USA,1984,78093.99,4637.461,86935.66
USA,1985,76872.52,4090.8,85837.01
USA,1986,76363.85,4201.4634,85772.086
USA,1987,78417.83,3700.017,87787.26
USA,1988,81036.055,3330.1118,90862.55
USA,1989,81636.13,3959.589,92050.445
USA,1990,79874.32,4305.358,91124.94
USA,1991,78232.15,4239.8174,89745.164
USA,1992,78710.305,3825.6836,89778.836
USA,1993,79209.89,4131.9067,90385.83
USA,1994,79664.79,3864.3381,90822.67
USA,1995,79689.7,4363.2695,91624.125
USA,1996,81355.43,4694.4844,93542.24
USA,1997,81410.555,4760.438,93064.17
USA,1998,80853.555,4343.194,92491.875
USA,1999,80950.24,4262.81,93004.37
USA,2000,82240.42,3785.7107,93999.86
USA,2001,79674.586,3105.653,90772.19
USA,2002,79562.89,3662.185,91201.06
USA,2003,79145.8,3787.9148,90619.1
USA,2004,79943.17,3753.067,91504.484
USA,2005,79210.195,3824.924,90654.53
USA,2006,77351.56,4167.3223,89067.04
USA,2007,77877.8,3909.2568,89395.14
USA,2008,74569.98,4322.8633,86378.66
USA,2009,69351.92,4719.823,81376.18
USA,2010,71256.19,4870.875,83397.48
USA,2011,69293.91,5653.205,81962.35
USA,2012,66926.04,5447.252,79102.35
USA,2013,68007.96,5747.3984,80556.516
USA,2014,68088.24,5862.9746,80725.086
USA,2015,66713.09,5924.0103,79317.37
USA,2016,65442.05,6513.199,78613.54
USA,2017,64617.52,7110.2466,78289.016
USA,2018,66858.37,7223.578,80575.875
USA,2019,65629.73,7403.752,79479.8
USA,2020,59259.047,7710.3047,73206.75
USA,2021,62364.715,8166.1064,76633.95
UZB,1985,24966.383,889.13965,25855.523
UZB,1986,23944.678,735.78564,24680.463
UZB,1987,23954.969,1049.4407,25004.41
UZB,1988,23403.58,1080.785,24484.367
UZB,1989,23886.297,809.32623,24695.625
UZB,1990,24357.252,955.24384,25312.494
UZB,1991,23575.19,846.22473,24421.416
UZB,1992,21740.945,860.32605,22601.273
UZB,1993,22775.389,985.131,23760.521
UZB,1994,21879.482,937.7561,22817.238
UZB,1995,21284.04,794.6531,22078.693
UZB,1996,21528.03,822.2284,22350.258
UZB,1997,21020.113,715.4299,21735.543
UZB,1998,20653.334,701.9212,21355.254
UZB,1999,23183.098,684.119,23867.219
UZB,2000,23356.105,697.4424,24053.547
UZB,2001,23124.543,700.1094,23824.65
UZB,2002,23405.553,705.88715,24111.441
UZB,2003,21026.016,800.97614,21826.992
UZB,2004,20772.37,713.23895,21485.61
UZB,2005,20430.219,740.8791,21171.1
UZB,2006,18948.023,618.15045,19566.176
UZB,2007,19994.607,668.564,20663.172
UZB,2008,18641.137,444.50223,19085.639
UZB,2009,18000.398,642.7895,18643.188
UZB,2010,17769.473,794.6332,18564.105
UZB,2011,18693.354,543.16833,19236.521
UZB,2012,17816.748,590.615,18407.363
UZB,2013,17630.357,570.3115,18200.666
UZB,2014,17968.191,550.33484,18518.525
UZB,2015,16862.701,523.85565,17386.557
UZB,2016,15790.458,584.2388,16374.699
UZB,2017,15981.94,661.10944,16643.049
UZB,2018,15964.751,481.38382,16446.135
UZB,2019,15694.323,518.3236,16212.647
UZB,2020,15148.125,392.14648,15540.271
UZB,2021,15618.64,425.27255,16043.912
VEN,1965,19347.014,417.84247,19764.857
VEN,1966,18897.973,412.05954,19310.033
VEN,1967,19245.68,467.90833,19713.588
VEN,1968,19845.777,761.36707,20607.145
VEN,1969,19338.299,856.64435,20194.941
VEN,1970,18699.344,1068.6902,19768.033
VEN,1971,18134.252,1361.5762,19495.828
VEN,1972,18524.922,1475.8436,20000.764
VEN,1973,20733.504,1481.492,22214.996
VEN,1974,20532.18,1780.9568,22313.137
VEN,1975,20532.18,2004.2567,22536.438
VEN,1976,21628.28,2305.6729,23933.951
VEN,1977,23336.115,2575.3813,25911.496
VEN,1978,23208.76,2516.5237,25725.283
VEN,1979,24718.246,2847.3115,27565.559
VEN,1980,27158.336,2835.7888,29994.127
VEN,1981,27411.127,2852.911,30264.041
VEN,1982,27123.068,2909.584,30032.652
VEN,1983,25897.305,3235.2136,29132.52
VEN,1984,25396.656,3530.79,28927.445
VEN,1985,25100.287,3848.3333,28948.623
VEN,1986,26138.219,4165.244,30303.463
VEN,1987,24530.684,4975.946,29506.63
VEN,1988,24583.363,5379.454,29962.816
VEN,1989,24152.898,5318.049,29470.947
VEN,1990,25021.87,5536.968,30558.84
VEN,1991,23530.412,6511.8574,30042.27
VEN,1992,25015.615,6752.499,31768.113
VEN,1993,24100.84,6630.9883,30731.828
VEN,1994,25631.277,7007.413,32638.691
VEN,1995,26021.287,6881.762,32903.047
VEN,1996,24350.295,7054.0576,31404.352
VEN,1997,25176.916,7350.6416,32527.559
VEN,1998,26525.588,7287.2285,33812.812
VEN,1999,25709.55,7476.6895,33186.24
VEN,2000,25887.152,7612.3823,33499.535
VEN,2001,27034.844,7136.7104,34171.555
VEN,2002,27094.164,6859.9893,33954.152
VEN,2003,24366.855,6809.0176,31175.873
VEN,2004,25587.494,7699.4053,33286.9
VEN,2005,25460.166,8276.949,33737.12
VEN,2006,26480.254,8547.457,35027.71
VEN,2007,27902.188,8530.028,36432.215
VEN,2008,26508.248,8723.052,35231.3
VEN,2009,26197.527,8462.482,34660.01
VEN,2010,25546.543,7410.131,32956.67
VEN,2011,25450.402,7884.3174,33334.72
VEN,2012,26839.902,7605.179,34445.082
VEN,2013,26858.084,7452.43,34310.51
VEN,2014,25330.824,7220.581,32551.408
VEN,2015,25142.805,6602.479,31745.283
VEN,2016,21968.146,5473.7583,27441.906
VEN,2017,21733.871,6108.635,27842.508
VEN,2018,18284.512,5168.868,23453.379
VEN,2019,15504.0205,4529.111,20033.133
VEN,2020,13114.543,5657.908,18772.451
VEN,2021,14321.228,5690.032,20011.262
VNM,1965,759.3425,26.83431,786.1769
VNM,1966,1311.0435,30.041138,1341.0846
VNM,1967,1773.5435,32.368183,1805.9117
VNM,1968,1797.1405,35.355446,1832.496
VNM,1969,2079.522,38.93064,2118.453
VNM,1970,2119.5256,42.31439,2161.8403
VNM,1971,1840.9922,42.305084,1883.2975
VNM,1972,1755.7183,28.42092,1784.1392
VNM,1973,1814.0509,27.665403,1841.7164
VNM,1974,1312.6349,27.058187,1339.6931
VNM,1975,1423.7327,31.477684,1455.2103
VNM,1976,787.3075,34.196857,821.5044
VNM,1977,820.56647,35.90166,856.46814
VNM,1978,819.2975,46.65726,865.9548
VNM,1979,855.8502,57.050163,912.9004
VNM,1980,939.2382,83.06859,1022.3068
VNM,1981,917.79443,82.09562,999.89014
VNM,1982,959.1292,82.91793,1042.0472
VNM,1983,999.54504,63.432827,1062.9779
VNM,1984,965.8023,80.953255,1046.7556
VNM,1985,957.73236,73.02084,1030.7532
VNM,1986,1023.6931,67.95832,1091.6514
VNM,1987,1136.1176,65.342834,1201.4606
VNM,1988,1091.8624,82.70101,1174.5634
VNM,1989,921.6654,173.35506,1095.0205
VNM,1990,915.4021,237.2658,1152.668
VNM,1991,875.30597,273.2537,1148.5596
VNM,1992,923.0668,306.2545,1229.3213
VNM,1993,1045.5708,330.90207,1376.4729
VNM,1994,1132.5883,376.9799,1509.5682
VNM,1995,1299.6611,424.2304,1723.8916
VNM,1996,1471.253,473.7719,1945.0249
VNM,1997,1754.5509,453.19824,2207.7493
VNM,1998,1929.2805,425.36584,2354.6465
VNM,1999,1885.7196,521.3471,2407.0667
VNM,2000,2166.0674,544.63965,2710.707
VNM,2001,2362.228,670.2407,3032.4685
VNM,2002,2624.4082,658.6735,3283.0818
VNM,2003,2826.2,675.80493,3502.005
VNM,2004,3601.3225,623.79425,4225.1167
VNM,2005,3876.3167,571.3851,4447.702
VNM,2006,3367.1099,670.5427,4037.6528
VNM,2007,3616.9197,751.46075,4368.3804
VNM,2008,4486.2627,855.13153,5341.3945
VNM,2009,4437.6157,970.6823,5408.298
VNM,2010,5271.06,909.22784,6180.2876
VNM,2011,5472.846,1286.0448,6758.891
VNM,2012,5372.454,1640.1726,7012.6265
VNM,2013,5579.187,1750.0361,7329.2236
VNM,2014,6168.36,1850.2003,8018.5605
VNM,2015,7350.0625,1677.7784,9027.841
VNM,2016,7806.388,1852.8212,9659.209
VNM,2017,7801.731,2491.9233,10293.654
VNM,2018,9067.584,2375.8687,11443.453
VNM,2019,10585.581,1999.9906,12585.571
VNM,2020,9813.9,2322.5027,12136.403
VNM,2021,9512.275,2798.865,12311.141
OWID_WRL,1965,12116.338,837.5103,12975.564
OWID_WRL,1966,12486.443,874.84406,13389.972
OWID_WRL,1967,12708.285,876.3492,13618.113
OWID_WRL,1968,13204.484,905.2895,14151.465
OWID_WRL,1969,13805.554,938.853,14792.827
OWID_WRL,1970,14390.519,964.66223,15415.745
OWID_WRL,1971,14655.539,988.7982,15726.903
OWID_WRL,1972,15119.801,1015.65295,16247.762
OWID_WRL,1973,15708.302,1011.626,16867.516
OWID_WRL,1974,15372.252,1089.0149,16650.602
OWID_WRL,1975,15088.093,1082.2037,16428.184
OWID_WRL,1976,15641.522,1062.1061,16999.998
OWID_WRL,1977,15875.922,1080.225,17318.629
OWID_WRL,1978,16146.225,1149.2103,17709.385
OWID_WRL,1979,16388.678,1187.2828,17999.004
OWID_WRL,1980,15888.584,1193.5503,17536.7
OWID_WRL,1981,15426.049,1198.5219,17151.828
OWID_WRL,1982,14982.787,1204.8165,16749.307
OWID_WRL,1983,14852.837,1238.0801,16716.137
OWID_WRL,1984,15198.137,1262.7745,17206.3
OWID_WRL,1985,15202.436,1267.5216,17338.955
OWID_WRL,1986,15228.084,1268.4305,17410.662
OWID_WRL,1987,15450.922,1265.5233,17692.908
OWID_WRL,1988,15706.146,1283.1354,18034.904
OWID_WRL,1989,15743.582,1262.594,18062.707
OWID_WRL,1990,15611.524,1289.8992,17969.174
OWID_WRL,1991,15396.587,1300.1888,17796.97
OWID_WRL,1992,15251.539,1284.4661,17627.11
OWID_WRL,1993,15044.856,1339.2689,17495.654
OWID_WRL,1994,15010.064,1332.4369,17458.236
OWID_WRL,1995,15063.041,1384.0372,17594.488
OWID_WRL,1996,15288.147,1383.2438,17843.78
OWID_WRL,1997,15234.167,1394.1744,17776.648
OWID_WRL,1998,15106.073,1391.0142,17649.39
OWID_WRL,1999,15149.166,1389.245,17718.709
OWID_WRL,2000,15336.519,1401.6927,17929.213
OWID_WRL,2001,15316.409,1349.3383,17866.44
OWID_WRL,2002,15460.68,1364.5536,18021.56
OWID_WRL,2003,15922.91,1351.55,18424.205
OWID_WRL,2004,16471.412,1436.4033,19087.053
OWID_WRL,2005,16815.613,1475.5782,19451.28
OWID_WRL,2006,17075.086,1525.8596,19753.473
OWID_WRL,2007,17440.318,1561.0012,20109.201
OWID_WRL,2008,17343.006,1658.546,20085.336
OWID_WRL,2009,16808.201,1673.8035,19530.516
OWID_WRL,2010,17390.098,1781.5427,20227.201
OWID_WRL,2011,17625.184,1838.8705,20456.848
OWID_WRL,2012,17647.926,1930.4623,20486.135
OWID_WRL,2013,17666.482,2029.732,20594.557
OWID_WRL,2014,17568.836,2102.9138,20571.963
OWID_WRL,2015,17453.4,2152.4602,20502.066
OWID_WRL,2016,17412.146,2246.4006,20552.248
OWID_WRL,2017,17473.623,2352.0327,20711.846
OWID_WRL,2018,17689.55,2471.9338,21053.754
OWID_WRL,2019,17531.53,2571.711,21014.164
OWID_WRL,2020,16426.625,2688.48,19980.982
OWID_WRL,2021,17197.27,2815.6824,20901.95
