isoCode;date;Generation from Renewables (TWh);Generation from Fossil Fuels (TWh);Total Generation (TWh)
EGY;1987;8,9695;26,685;35,6545
EGY;1988;8,829;29,883501;38,7125
EGY;1989;9,487;31,1275;40,6145
EGY;1990;9,953;31,9995;41,9525
EGY;1991;9,916;33,36;43,276
EGY;1992;9,8;35,187;44,987
EGY;1993;10,0925;36,6445;46,737
EGY;1994;10,728;37,822;48,55
EGY;1995;11,192;39,46;50,652
EGY;1996;11,484;42,086;53,57
EGY;1997;11,771;45,013;56,784
EGY;1998;12,1045;48,5925;60,697
EGY;1999;13,4525;52,278;65,7305
EGY;2000;13,7;60,77;74,47
EGY;2001;15,2;64,17;79,37
EGY;2002;12,93;71,88;84,81
EGY;2003;13,26;77,22;90,48
EGY;2004;13,04;83,17;96,21
EGY;2005;13,07;90,09;103,16
EGY;2006;13,42;96,08;109,5
EGY;2007;16,18;102,6;118,78
EGY;2008;15,44;108,85;124,29
EGY;2009;13,86;117,81;131,67
EGY;2010;14,63;145,66;160,29
EGY;2011;14,55;142,53;157,08
EGY;2012;14,35;150,04;164,39
EGY;2013;14,66;153,57;168,23
EGY;2014;15,36;159,93;175,29
EGY;2015;15,64;170,68;186,32
EGY;2016;15,5;174,07;189,57
EGY;2017;15,53;181,31;196,84
EGY;2018;17,31;182,31;199,62
EGY;2019;20,75;173,86;194,61
EGY;2020;20,83;168,46;189,29
EGY;2021;23,03;179,22;202,25
SLV;2000;2,03;1,7;3,73
SLV;2001;2,33;1,46;3,79
SLV;2002;2,4;1,57;3,97
SLV;2003;2,81;1,46;4,27
SLV;2004;2,73;1,61;4,34
SLV;2005;3,07;1,64;4,71
SLV;2006;3,49;2,11;5,6
SLV;2007;3,51;2,21;5,72
SLV;2008;3,91;2,08;5,99
SLV;2009;3,47;2,38;5,85
SLV;2010;3,97;2;5,97
SLV;2011;4,12;1,97;6,09
SLV;2012;4,18;2,08;6,26
SLV;2013;4,12;2,15;6,27
SLV;2014;4,14;2,1;6,24
SLV;2015;3,57;2,44;6,01
SLV;2016;3,68;2,34;6,02
SLV;2017;3,94;1,55;5,49
SLV;2018;3,95;1,38;5,33
SLV;2019;4,15;1,84;5,99
SLV;2020;4,97;1,29;6,26
SLV;2021;5,22;1,34;6,56
GNQ;2000;0,01;0,08;0,09
GNQ;2001;0,01;0,05;0,06
GNQ;2002;0,01;0,1;0,11
GNQ;2003;0,01;0,11;0,12
GNQ;2004;0,01;0,16;0,17
GNQ;2005;0,01;0,19;0,2
GNQ;2006;0,01;0,25;0,26
GNQ;2007;0,01;0,31;0,32
GNQ;2008;0,05;0,41;0,46
GNQ;2009;0,05;0,46;0,51
GNQ;2010;0,03;0,55;0,58
GNQ;2011;0,03;0,62;0,65
GNQ;2012;0,08;0,67;0,75
GNQ;2013;0,25;0,71;0,96
GNQ;2014;0,38;0,71;1,09
GNQ;2015;0,47;0,83;1,3
GNQ;2016;0,47;0,93;1,4
GNQ;2017;0,44;0,9;1,34
GNQ;2018;0,44;0,91;1,35
GNQ;2019;0,45;0,95;1,4
GNQ;2020;0,49;0,92;1,41
GNQ;2021;0,44;0,98;1,42
ERI;2000;0;0,2;0,2
ERI;2001;0;0,22;0,22
ERI;2002;0;0,24;0,24
ERI;2003;0;0,26;0,26
ERI;2004;0;0,27;0,27
ERI;2005;0;0,27;0,27
ERI;2006;0;0,25;0,25
ERI;2007;0;0,27;0,27
ERI;2008;0;0,27;0,27
ERI;2009;0;0,28;0,28
ERI;2010;0;0,29;0,29
ERI;2011;0;0,3;0,3
ERI;2012;0;0,31;0,31
ERI;2013;0;0,32;0,32
ERI;2014;0;0,32;0,32
ERI;2015;0;0,33;0,33
ERI;2016;0;0,34;0,34
ERI;2017;0,01;0,4;0,41
ERI;2018;0,01;0,42;0,43
ERI;2019;0,01;0,43;0,44
ERI;2020;0,01;0,41;0,42
ERI;2021;0,01;0,44;0,45
EST;1990;0;17,179998;17,18
EST;1991;0;14,63;14,63
EST;1992;0;11,83;11,83
EST;1993;0;9,12;9,12
EST;1994;0;9,150001;9,15
EST;1995;0,01;8,68;8,69
EST;1996;0;9,09;9,09
EST;1997;0,01;9,21;9,22
EST;1998;0,01;8,51;8,52
EST;1999;0,01;8,25;8,26
EST;2000;0,01;8,5;8,51
EST;2001;0,02;8,47;8,49
EST;2002;0,03;8,5;8,53
EST;2003;0,05;10,11;10,16
EST;2004;0,06;10,25;10,31
EST;2005;0,11;10,09;10,2
EST;2006;0,13;9,6;9,73
EST;2007;0,14;12,04;12,18
EST;2008;0,2;10,38;10,58
EST;2009;0,54;8,24;8,78
EST;2010;1,05;11,92;12,97
EST;2011;1,18;11,71;12,89
EST;2012;1,47;10,49;11,96
EST;2013;1,23;12,05;13,28
EST;2014;1,39;11,06;12,45
EST;2015;1,56;8,59;10,15
EST;2016;1,59;10,58;12,17
EST;2017;1,86;11,3;13,16
EST;2018;1,99;10,38;12,37
EST;2019;2,14;5,47;7,61
EST;2020;2,97;3,11;6,08
EST;2021;2,87;4,32;7,19
EST;2022;3,67;4,67;8,34
SWZ;2000;0,55;0,06;0,61
SWZ;2001;0,57;0,06;0,63
SWZ;2002;0,59;0,06;0,65
SWZ;2003;0,5;0,06;0,56
SWZ;2004;0,47;0,06;0,53
SWZ;2005;0,54;0,06;0,6
SWZ;2006;0,54;0,06;0,6
SWZ;2007;0,57;0,06;0,63
SWZ;2008;0,54;0,06;0,6
SWZ;2009;0,57;0,06;0,63
SWZ;2010;0,58;0,06;0,64
SWZ;2011;0,68;0,03;0,71
SWZ;2012;0,7;0,04;0,74
SWZ;2013;0,77;0,04;0,81
SWZ;2014;0,61;0,04;0,65
SWZ;2015;0,51;0,04;0,55
SWZ;2016;0,52;0,04;0,56
SWZ;2017;0,63;0,04;0,67
SWZ;2018;0,71;0,04;0,75
SWZ;2019;0,67;0,04;0,71
SWZ;2020;0,7;0,04;0,74
SWZ;2021;0,7;0,04;0,74
ETH;2000;1,64;0,06;1,7
ETH;2001;1,98;0,06;2,04
ETH;2002;2,01;0,06;2,07
ETH;2003;2,27;0,06;2,33
ETH;2004;2,51;0,06;2,57
ETH;2005;2,82;0,06;2,88
ETH;2006;3,24;0,06;3,3
ETH;2007;3,37;0,17;3,54
ETH;2008;3,31;0,44;3,75
ETH;2009;3,55;0,42;3,97
ETH;2010;4,91;0,08;4,99
ETH;2011;6,25;0,07;6,32
ETH;2012;7,51;0,04;7,55
ETH;2013;8,64;0,03;8,67
ETH;2014;9,45;0,02;9,47
ETH;2015;10,37;0,02;10,39
ETH;2016;12,46;0,01;12,47
ETH;2017;13,12;0,01;13,13
ETH;2018;13,78;0,01;13,79
ETH;2019;14,22;0,01;14,23
ETH;2020;14,22;0,01;14,23
ETH;2021;14,68;0,01;14,69
FRO;2000;0,08;0,13;0,21
FRO;2001;0,08;0,15;0,23
FRO;2002;0,1;0,13;0,23
FRO;2003;0,08;0,15;0,23
FRO;2004;0,1;0,14;0,24
FRO;2005;0,11;0,13;0,24
FRO;2006;0,11;0,13;0,24
FRO;2007;0,12;0,14;0,26
FRO;2008;0,1;0,16;0,26
FRO;2009;0,11;0,16;0,27
FRO;2010;0,08;0,19;0,27
FRO;2011;0,1;0,16;0,26
FRO;2012;0,11;0,17;0,28
FRO;2013;0,11;0,17;0,28
FRO;2014;0,16;0,14;0,3
FRO;2015;0,19;0,12;0,31
FRO;2016;0,15;0,15;0,3
FRO;2017;0,17;0,15;0,32
FRO;2018;0,17;0,17;0,34
FRO;2019;0,15;0,22;0,37
FRO;2020;0,16;0,25;0,41
FRO;2021;0,16;0,26;0,42
FLK;2000;0;0,01;0,01
FLK;2001;0;0,01;0,01
FLK;2002;0;0,01;0,01
FLK;2003;0;0,01;0,01
FLK;2004;0;0,01;0,01
FLK;2005;0;0,01;0,01
FLK;2006;0;0,02;0,02
FLK;2007;0;0,02;0,02
FLK;2008;0;0,02;0,02
FLK;2009;0;0,02;0,02
FLK;2010;0;0,01;0,01
FLK;2011;0,01;0,01;0,02
FLK;2012;0,01;0,01;0,02
FLK;2013;0,01;0,01;0,02
FLK;2014;0,01;0,01;0,02
FLK;2015;0,01;0,01;0,02
FLK;2016;0,01;0,01;0,02
FLK;2017;0,01;0,01;0,02
FLK;2018;0,01;0,01;0,02
FLK;2019;0,01;0,01;0,02
FLK;2020;0,01;0,01;0,02
FLK;2021;0,01;0,01;0,02
FJI;2000;0,44;0,18;0,62
FJI;2001;0,5;0,17;0,67
FJI;2002;0,5;0,21;0,71
FJI;2003;0,41;0,31;0,72
FJI;2004;0,44;0,31;0,75
FJI;2005;0,42;0,37;0,79
FJI;2006;0,45;0,39;0,84
FJI;2007;0,6;0,27;0,87
FJI;2008;0,62;0,26;0,88
FJI;2009;0,58;0,28;0,86
FJI;2010;0,55;0,35;0,9
FJI;2011;0,56;0,3;0,86
FJI;2012;0,62;0,24;0,86
FJI;2013;0,61;0,27;0,88
FJI;2014;0,53;0,38;0,91
FJI;2015;0,53;0,43;0,96
FJI;2016;0,6;0,36;0,96
FJI;2017;0,64;0,41;1,05
FJI;2018;0,71;0,38;1,09
FJI;2019;0,71;0,42;1,13
FJI;2020;0,7;0,4;1,1
FJI;2021;0,71;0,42;1,13
FIN;1985;12,334343;;49,394
FIN;1986;12,389899;;48,948
FIN;1987;13,795959;;53,016
FIN;1988;13,362626;;53,491
FIN;1989;13,030303;;53,359
FIN;1990;16,02;19,15;54,39
FIN;1991;18,2;20,27;57,98
FIN;1992;20,06;18,41;57,73
FIN;1993;19,439999;21,710001;61,08
FIN;1994;18,27;27,939999;65,64
FIN;1995;19,550001;25,27;64,04
FIN;1996;17,76;32,14;69,38
FIN;1997;20,15;28,119999;69,16
FIN;1998;24,400002;23,9;70,15
FIN;1999;21,189999;25,3;69,46
FIN;2000;23,38;23,93;69,79
FIN;2001;21,54;29,98;74,29
FIN;2002;19,83;32,6;74,73
FIN;2003;19,06;42,29;84,08
FIN;2004;25,63;37,25;85,6
FIN;2005;23,46;23,6;70,33
FIN;2006;22,46;36,68;82,05
FIN;2007;24,32;33,18;80,92
FIN;2008;27,77;26,25;76,98
FIN;2009;21,7;26,55;71,78
FIN;2010;24,18;33,36;80,34
FIN;2011;24,18;25,84;73,21
FIN;2012;28,56;18,54;70,09
FIN;2013;25,63;21,74;70,98
FIN;2014;26,28;17,95;67,81
FIN;2015;30,53;14,58;68,36
FIN;2016;30,41;14,87;68,48
FIN;2017;31,48;13,17;67,13
FIN;2018;32,14;15,05;69,98
FIN;2019;31,88;12,63;68,38
FIN;2020;35,61;9,82;68,72
FIN;2021;37,85;10,09;71,54
FIN;2022;39,5;7,74;72,3
FRA;1985;64,105484;;343,48285
FRA;1986;64,673645;;362,22528
FRA;1987;72,83816;;377,86743
FRA;1988;78,89053;;391,62848
FRA;1989;48,683743;;406,13968
FRA;1990;55,78;47,34;417,2
FRA;1991;59,71;60,569996;451,62
FRA;1992;71,1;50,47;460,02
FRA;1993;66,86;34,61;469,66
FRA;1994;80,950005;33,67;474,6
FRA;1995;75,450005;38,52;491,2
FRA;1996;68,47;43,35;509,16
FRA;1997;66,44;39,04;500,96
FRA;1998;64,759995;54,5;507,25
FRA;1999;75,4;51,59;521,23
FRA;2000;67,83;50,61;533,6
FRA;2001;76,09;46,48;543,65
FRA;2002;62,69;52,67;552,12
FRA;2003;61,47;57,38;559,92
FRA;2004;62,42;56,53;567,19
FRA;2005;54,98;63,35;569,86
FRA;2006;60,91;56,9;568
FRA;2007;64,3;58,18;562,21
FRA;2008;72,33;55,57;567,35
FRA;2009;68,15;51,32;529,21
FRA;2010;76,68;57,63;562,83
FRA;2011;66,02;58,99;567,4
FRA;2012;85,25;56,42;567,08
FRA;2013;99,42;53,35;576,45
FRA;2014;94,03;35,68;566,19
FRA;2015;91,84;44,65;573,92
FRA;2016;99;56,45;558,65
FRA;2017;92,63;65,09;556,08
FRA;2018;113,62;49,27;575,83
FRA;2019;113,21;53,5;565,72
FRA;2020;125,28;48,14;527,25
FRA;2021;122,36;48,66;550,38
FRA;2022;115,22;57,06;469,48
GUF;2000;0;0,43;0,43
GUF;2001;0,53;0,05;0,58
GUF;2002;0,55;0,06;0,61
GUF;2003;0,57;0,06;0,63
GUF;2004;0,59;0,06;0,65
GUF;2005;0,62;0,06;0,68
GUF;2006;0,64;0,07;0,71
GUF;2007;0,66;0,24;0,9
GUF;2008;0,69;0,23;0,92
GUF;2009;0,71;0,32;1,03
GUF;2010;0,75;0,36;1,11
GUF;2011;0,7;0,36;1,06
GUF;2012;0;0;0
GUF;2013;0;0;0
GUF;2014;0;0;0
GUF;2015;0;0;0
GUF;2016;0;0;0
GUF;2017;0;0;0
GUF;2018;0;0;0
GUF;2019;0;0;0
GUF;2020;0;0;0
GUF;2021;0;0;0
PYF;2000;0,12;0,27;0,39
PYF;2001;0,1;0,37;0,47
PYF;2002;0,13;0,39;0,52
PYF;2003;0,15;0,42;0,57
PYF;2004;0,18;0,43;0,61
PYF;2005;0,18;0,42;0,6
PYF;2006;0,2;0,43;0,63
PYF;2007;0,22;0,44;0,66
PYF;2008;0,21;0,47;0,68
PYF;2009;0,21;0,49;0,7
PYF;2010;0,27;0,35;0,62
PYF;2011;0,23;0,42;0,65
PYF;2012;0,21;0,43;0,64
PYF;2013;0,17;0,42;0,59
PYF;2014;0,2;0,38;0,58
PYF;2015;0,2;0,38;0,58
PYF;2016;0,21;0,37;0,58
PYF;2017;0,22;0,38;0,6
PYF;2018;0,2;0,38;0,58
PYF;2019;0,22;0,46;0,68
PYF;2020;0,22;0,44;0,66
PYF;2021;0,23;0,47;0,7
GAB;2000;0,8;0,48;1,28
GAB;2001;0,87;0,48;1,35
GAB;2002;0,91;0,51;1,42
GAB;2003;0,89;0,57;1,46
GAB;2004;0,88;0,6;1,48
GAB;2005;0,8;0,71;1,51
GAB;2006;0,94;0,67;1,61
GAB;2007;0,79;0,89;1,68
GAB;2008;0,88;0,89;1,77
GAB;2009;0,94;0,87;1,81
GAB;2010;0,9;0,97;1,87
GAB;2011;0,83;1,13;1,96
GAB;2012;0,9;1,18;2,08
GAB;2013;0,93;1,09;2,02
GAB;2014;0,79;1,13;1,92
GAB;2015;0,93;1,12;2,05
GAB;2016;0,96;1,28;2,24
GAB;2017;0,94;1,25;2,19
GAB;2018;0,91;1,26;2,17
GAB;2019;1,01;1,25;2,26
GAB;2020;1,01;1,19;2,2
GAB;2021;1,02;1,27;2,29
GMB;2000;0;0,11;0,11
GMB;2001;0;0,13;0,13
GMB;2002;0;0,14;0,14
GMB;2003;0;0,16;0,16
GMB;2004;0;0,17;0,17
GMB;2005;0;0,19;0,19
GMB;2006;0;0,2;0,2
GMB;2007;0;0,22;0,22
GMB;2008;0;0,23;0,23
GMB;2009;0;0,23;0,23
GMB;2010;0;0,23;0,23
GMB;2011;0;0,24;0,24
GMB;2012;0;0,25;0,25
GMB;2013;0;0,25;0,25
GMB;2014;0;0,26;0,26
GMB;2015;0;0,28;0,28
GMB;2016;0;0,29;0,29
GMB;2017;0;0,3;0,3
GMB;2018;0;0,31;0,31
GMB;2019;0;0,3;0,3
GMB;2020;0;0,29;0,29
GMB;2021;0;0,3;0,3
GEO;2000;5,8;1,47;7,27
GEO;2001;5,49;1,31;6,8
GEO;2002;6,7;0,46;7,16
GEO;2003;6,46;0,6;7,06
GEO;2004;5,99;0,82;6,81
GEO;2005;6,17;0,97;7,14
GEO;2006;5,26;1,85;7,11
GEO;2007;6,75;1,42;8,17
GEO;2008;7,09;1,21;8,3
GEO;2009;7,34;1,08;8,42
GEO;2010;9,27;0,71;9,98
GEO;2011;7,81;2,17;9,98
GEO;2012;7,15;2,32;9,47
GEO;2013;8,19;1,68;9,87
GEO;2014;8,25;1,91;10,16
GEO;2015;8,37;2,24;10,61
GEO;2016;9,25;2,1;11,35
GEO;2017;9,21;2,1;11,31
GEO;2018;9,93;1,99;11,92
GEO;2019;8,93;2,67;11,6
GEO;2020;8,34;2,82;11,16
GEO;2021;10,26;2,38;12,64
DEU;1985;19,04468;350,46002;522,534
DEU;1986;20,16855;358,76602;523,557
DEU;1987;21,79082;355,246;532,442
DEU;1988;21,725273;355,32;549,492
DEU;1989;20,018995;362,11603;559,873
DEU;1990;19,1;375,24997;546,82
DEU;1991;16,98;371,62003;535,83
DEU;1992;19,73;355,12997;533,66
DEU;1993;20,519999;348,69;522,49
DEU;1994;23,44;351,07;525,21
DEU;1995;25,93;353,79;532,81
DEU;1996;26,55;364,12;550,69
DEU;1997;23,06;354,62003;548,01
DEU;1998;24,91;365,83002;552,38
DEU;1999;28,720001;353,82;552,54
DEU;2000;35,47;367,22;572,3
DEU;2001;37,9;372,69;581,89
DEU;2002;44,48;372,64;581,96
DEU;2003;46,67;390,81;602,54
DEU;2004;57,97;385,24;610,28
DEU;2005;63,4;386,96;613,41
DEU;2006;72,51;390,03;629,81
DEU;2007;89,38;402,4;632,31
DEU;2008;94,28;390,43;633,2
DEU;2009;95,94;358,07;588,94
DEU;2010;105,18;378,9;624,64
DEU;2011;124,04;373,16;605,17
DEU;2012;143,04;377,89;620,39
DEU;2013;152,34;381,52;631,15
DEU;2014;162,54;360,28;619,95
DEU;2015;188,79;359,99;640,57
DEU;2016;189,67;368,67;642,97
DEU;2017;216,32;353,37;646,01
DEU;2018;222,07;334,65;632,72
DEU;2019;240,33;284,09;599,49
DEU;2020;251,48;251,4;567,26
DEU;2021;230,8;282,31;582,24
DEU;2022;250,07;296,42;583
GHA;2000;6,54;0,59;7,13
GHA;2001;6,55;1,18;7,73
GHA;2002;5;2,11;7,11
GHA;2003;3,86;1,87;5,73
GHA;2004;5,23;0,65;5,88
GHA;2005;5,58;1,1;6,68
GHA;2006;5,57;2,64;8,21
GHA;2007;3,7;3,06;6,76
GHA;2008;6,14;2,01;8,15
GHA;2009;6,82;1,96;8,78
GHA;2010;6,95;2,98;9,93
GHA;2011;7,51;3,42;10,93
GHA;2012;8;3,72;11,72
GHA;2013;8,17;4,36;12,53
GHA;2014;8,32;4,31;12,63
GHA;2015;5,81;5,36;11,17
GHA;2016;5,56;5,84;11,4
GHA;2017;5,67;7,17;12,84
GHA;2018;6,07;8,3;14,37
GHA;2019;7,32;9,37;16,69
GHA;2020;7,38;12,82;20,2
GHA;2021;7,3;13,64;20,94
GIB;2000;0;0;0
GIB;2001;0;0;0
GIB;2002;0;0;0
GIB;2003;0;0;0
GIB;2004;0;0;0
GIB;2005;0;0;0
GIB;2006;0;0;0
GIB;2007;0;0;0
GIB;2008;0;0;0
GIB;2009;0;0;0
GIB;2010;0;0;0
GIB;2011;0;0;0
GIB;2012;0;0;0
GIB;2013;0;0;0
GIB;2014;0;0;0
GIB;2015;0;0;0
GIB;2016;0;0;0
GIB;2017;0;0;0
GIB;2018;0;0;0
GIB;2019;0;0;0
GIB;2020;0;0;0
GIB;2021;0;0;0
GRC;1985;2,805;;27,74
GRC;1986;3,235;;28,237
GRC;1987;2,781;;30,272
GRC;1988;2,3669999;;33,394
GRC;1989;1,901;;34,456
GRC;1990;1,77;33,010002;34,78
GRC;1991;3,1;32,64;35,74
GRC;1992;2,21;35,010002;37,22
GRC;1993;2,33;35,8;38,13
GRC;1994;2,6399999;37,75;40,39
GRC;1995;3,56;37,74;41,3
GRC;1996;4,39;38,03;42,42
GRC;1997;3,92;39,370003;43,29
GRC;1998;3,79;42,4;46,19
GRC;1999;4,75;44,64;49,39
GRC;2000;4,14;49,28;53,42
GRC;2001;2,94;50,14;53,08
GRC;2002;3,58;50,37;53,95
GRC;2003;5,89;52,01;57,9
GRC;2004;5,91;52,89;58,8
GRC;2005;6,41;53,02;59,43
GRC;2006;7,67;52,5;60,17
GRC;2007;4,59;58,12;62,71
GRC;2008;5,75;57,17;62,92
GRC;2009;8,16;52,91;61,07
GRC;2010;10,53;46,85;57,38
GRC;2011;8,15;51,04;59,19
GRC;2012;10,13;50,62;60,75
GRC;2013;14,36;42,76;57,12
GRC;2014;12,18;38,17;50,35
GRC;2015;14,85;36,98;51,83
GRC;2016;14,89;39,52;54,41
GRC;2017;13,8;41,38;55,18
GRC;2018;16,14;37,11;53,25
GRC;2019;16,1;32,48;48,58
GRC;2020;17,55;30,61;48,16
GRC;2021;22,13;32,52;54,65
GRC;2022;22,71;29,73;52,44
GRL;2000;0,17;0,25;0,42
GRL;2001;0,16;0,23;0,39
GRL;2002;0,18;0,2;0,38
GRL;2003;0,18;0,15;0,33
GRL;2004;0,19;0,14;0,33
GRL;2005;0,2;0,15;0,35
GRL;2006;0,2;0,19;0,39
GRL;2007;0,2;0,18;0,38
GRL;2008;0,2;0,2;0,4
GRL;2009;0,26;0,16;0,42
GRL;2010;0,29;0,12;0,41
GRL;2011;0,34;0,12;0,46
GRL;2012;0,34;0,1;0,44
GRL;2013;0,37;0,08;0,45
GRL;2014;0,39;0,08;0,47
GRL;2015;0,42;0,09;0,51
GRL;2016;0,4;0,08;0,48
GRL;2017;0,38;0,08;0,46
GRL;2018;0,41;0,1;0,51
GRL;2019;0,4;0,1;0,5
GRL;2020;0,5;0,09;0,59
GRL;2021;0,5;0,1;0,6
GRD;2000;0;0,13;0,13
GRD;2001;0;0,14;0,14
GRD;2002;0;0,15;0,15
GRD;2003;0;0,16;0,16
GRD;2004;0;0,15;0,15
GRD;2005;0;0,15;0,15
GRD;2006;0;0,17;0,17
GRD;2007;0;0,18;0,18
GRD;2008;0;0,19;0,19
GRD;2009;0;0,2;0,2
GRD;2010;0;0,2;0,2
GRD;2011;0;0,2;0,2
GRD;2012;0;0,19;0,19
GRD;2013;0;0,19;0,19
GRD;2014;0;0,19;0,19
GRD;2015;0;0,19;0,19
GRD;2016;0;0,2;0,2
GRD;2017;0;0,21;0,21
GRD;2018;0;0,21;0,21
GRD;2019;0;0,21;0,21
GRD;2020;0;0,2;0,2
GRD;2021;0;0,21;0,21
GLP;2000;0,44;0,83;1,27
GLP;2001;0,44;0,82;1,26
GLP;2002;0,43;0,79;1,22
GLP;2003;0,52;0,79;1,31
GLP;2004;0,6;0,96;1,56
GLP;2005;0,6;0,97;1,57
GLP;2006;0,63;1,01;1,64
GLP;2007;0,65;1,06;1,71
GLP;2008;0,64;1,05;1,69
GLP;2009;0,64;1,04;1,68
GLP;2010;0,65;1,03;1,68
GLP;2011;0,53;1,17;1,7
GLP;2012;0;0;0
GLP;2013;0;0;0
GLP;2014;0;0;0
GLP;2015;0;0;0
GLP;2016;0;0;0
GLP;2017;0;0;0
GLP;2018;0;0;0
GLP;2019;0;0;0
GLP;2020;0;0;0
GLP;2021;0;0;0
GUM;2000;0;1,85;1,85
GUM;2001;0;1,85;1,85
GUM;2002;0;1,63;1,63
GUM;2003;0;1,68;1,68
GUM;2004;0;1,77;1,77
GUM;2005;0;1,79;1,79
GUM;2006;0;1,79;1,79
GUM;2007;0;1,77;1,77
GUM;2008;0;1,76;1,76
GUM;2009;0;1,75;1,75
GUM;2010;0;1,76;1,76
GUM;2011;0;1,73;1,73
GUM;2012;0;1,68;1,68
GUM;2013;0;1,67;1,67
GUM;2014;0;1,62;1,62
GUM;2015;0,03;1,62;1,65
GUM;2016;0,07;1,66;1,73
GUM;2017;0,06;1,7;1,76
GUM;2018;0,07;1,66;1,73
GUM;2019;0,07;1,7;1,77
GUM;2020;0,07;1,63;1,7
GUM;2021;0,08;1,74;1,82
GTM;2000;3,19;2,84;6,03
GTM;2001;3;2,83;5,83
GTM;2002;2,79;3,35;6,14
GTM;2003;3,55;4,1;7,65
GTM;2004;3,29;3,45;6,74
GTM;2005;3,99;4,31;8,3
GTM;2006;4,61;3,68;8,29
GTM;2007;4,58;4,44;9,02
GTM;2008;5,05;3,39;8,44
GTM;2009;4,5;4,04;8,54
GTM;2010;5,03;2,96;7,99
GTM;2011;5,26;3,02;8,28
GTM;2012;5,94;3,38;9,32
GTM;2013;6,44;3,63;10,07
GTM;2014;6,9;3,79;10,69
GTM;2015;6,86;4,57;11,43
GTM;2016;7,28;4,75;12,03
GTM;2017;8,89;3,79;12,68
GTM;2018;9,2;4,91;14,11
GTM;2019;8,47;5,33;13,8
GTM;2020;9,15;4,28;13,43
GTM;2021;9,61;4,83;14,44
GIN;2000;0,41;0,34;0,75
GIN;2001;0,55;0,39;0,94
GIN;2002;0,59;0,4;0,99
GIN;2003;0,4;0,47;0,87
GIN;2004;0,55;0,39;0,94
GIN;2005;0,49;0,39;0,88
GIN;2006;0,46;0,39;0,85
GIN;2007;0,53;0,41;0,94
GIN;2008;0,52;0,44;0,96
GIN;2009;0,52;0,44;0,96
GIN;2010;0,48;0,44;0,92
GIN;2011;0,41;0,44;0,85
GIN;2012;0,49;0,22;0,71
GIN;2013;0,48;0,16;0,64
GIN;2014;0,42;0,27;0,69
GIN;2015;0,9;0,24;1,14
GIN;2016;1,1;0,51;1,61
GIN;2017;1,23;0,54;1,77
GIN;2018;0,76;0,73;1,49
GIN;2019;1,31;0,75;2,06
GIN;2020;2,49;0,71;3,2
GIN;2021;2,02;0,76;2,78
GNB;2000;0;0,03;0,03
GNB;2001;0;0,03;0,03
GNB;2002;0;0,02;0,02
GNB;2003;0;0,02;0,02
GNB;2004;0;0,03;0,03
GNB;2005;0;0,03;0,03
GNB;2006;0;0,03;0,03
GNB;2007;0;0,03;0,03
GNB;2008;0;0,03;0,03
GNB;2009;0;0,03;0,03
GNB;2010;0;0,03;0,03
GNB;2011;0;0,03;0,03
GNB;2012;0;0,03;0,03
GNB;2013;0;0,03;0,03
GNB;2014;0;0,03;0,03
GNB;2015;0;0,06;0,06
GNB;2016;0;0,08;0,08
GNB;2017;0;0,08;0,08
GNB;2018;0;0,08;0,08
GNB;2019;0;0,08;0,08
GNB;2020;0;0,08;0,08
GNB;2021;0;0,08;0,08
GUY;2000;0,06;0,82;0,88
GUY;2001;0,06;0,85;0,91
GUY;2002;0,06;0,85;0,91
GUY;2003;0,05;0,77;0,82
GUY;2004;0,06;0,8;0,86
GUY;2005;0,05;0,6;0,65
GUY;2006;0,05;0,62;0,67
GUY;2007;0,05;0,65;0,7
GUY;2008;0,05;0,66;0,71
GUY;2009;0,11;0,61;0,72
GUY;2010;0,13;0,73;0,86
GUY;2011;0,14;0,77;0,91
GUY;2012;0,14;0,81;0,95
GUY;2013;0,14;0,85;0,99
GUY;2014;0,15;0,85;1
GUY;2015;0,16;0,88;1,04
GUY;2016;0,15;0,95;1,1
GUY;2017;0,15;0,99;1,14
GUY;2018;0,16;1;1,16
GUY;2019;0,16;1,06;1,22
GUY;2020;0,15;1,01;1,16
GUY;2021;0,16;1,07;1,23
HTI;2000;0,28;0,25;0,53
HTI;2001;0,28;0,29;0,57
HTI;2002;0,26;0,27;0,53
HTI;2003;0,25;0,26;0,51
HTI;2004;0,26;0,27;0,53
HTI;2005;0,26;0,27;0,53
HTI;2006;0,27;0,28;0,55
HTI;2007;0,15;0,3;0,45
HTI;2008;0,18;0,29;0,47
HTI;2009;0,2;0,48;0,68
HTI;2010;0,17;0,39;0,56
HTI;2011;0,12;0,53;0,65
HTI;2012;0,22;0,83;1,05
HTI;2013;0,14;0,86;1
HTI;2014;0,09;0,89;0,98
HTI;2015;0,08;0,9;0,98
HTI;2016;0,07;0,95;1,02
HTI;2017;0,13;0,87;1
HTI;2018;0,2;0,8;1
HTI;2019;0,17;0,85;1,02
HTI;2020;0,11;0,81;0,92
HTI;2021;0,13;0,86;0,99
HND;2000;2,24;1,3;3,54
HND;2001;1,89;1,86;3,75
HND;2002;1,63;2,3;3,93
HND;2003;1,81;2,54;4,35
HND;2004;1,54;3,12;4,66
HND;2005;1,92;3,47;5,39
HND;2006;2,26;3,48;5,74
HND;2007;2,44;3,61;6,05
HND;2008;2,58;3,71;6,29
HND;2009;3,07;3,3;6,37
HND;2010;3,34;3,18;6,52
HND;2011;3,4;3,6;7
